,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,replies,images,last_replies,last_modified,bumplimit,imagelimit,omitted_posts,omitted_images,filedeleted
126,2981452,,,10/17/22(Mon)15:11:11,Anonymous,Hunter x Hunter thread,Let&#039;s start a new thread. Remember: NO SHOTA!!! and No small tops!,5177076 - Hunter_x_Hunter Leorio_Paradinight Zhadoiz,.jpg,3272.0,2480.0,250.0,189.0,1666033871991457.0,1666033871,iA5HJM5gmHsw5b/+b5is4A==,1314129.0,0,,hunter-x-hunter-thread,32,32,"[{'no': 2985466, 'now': '11/14/22(Mon)19:47:08', 'name': 'Anonymous', 'filename': '53218771_p41', 'ext': '.png', 'w': 600, 'h': 600, 'tn_w': 125, 'tn_h': 125, 'tim': 1668473228597697, 'time': 1668473228, 'md5': 'kAft6I0C3ysCkNjoMEKl8w==', 'fsize': 171984, 'resto': 2981452}, {'no': 2985468, 'now': '11/14/22(Mon)19:53:20', 'name': 'Anonymous', 'filename': '102561738_p1', 'ext': '.jpg', 'w': 610, 'h': 365, 'tn_w': 125, 'tn_h': 74, 'tim': 1668473600009376, 'time': 1668473600, 'md5': 'i4c7TOZL+ouy+FSTkcOtDQ==', 'fsize': 42477, 'resto': 2981452}, {'no': 2985469, 'now': '11/14/22(Mon)19:54:55', 'name': 'Anonymous', 'filename': '99173082_p5', 'ext': '.jpg', 'w': 2000, 'h': 2600, 'tn_w': 96, 'tn_h': 125, 'tim': 1668473695911747, 'time': 1668473695, 'md5': 'ofiDMd16PKpTVCuVxisqzA==', 'fsize': 1415270, 'resto': 2981452}, {'no': 2985470, 'now': '11/14/22(Mon)20:01:27', 'name': 'Anonymous', 'filename': '100321588_p12', 'ext': '.jpg', 'w': 1658, 'h': 1479, 'tn_w': 124, 'tn_h': 111, 'tim': 1668474087267964, 'time': 1668474087, 'md5': 'Six8NkDhELrpnrjfCY2upA==', 'fsize': 876282, 'resto': 2981452}, {'no': 2987415, 'now': '11/29/22(Tue)22:02:50', 'name': 'Anonymous', 'filename': 'e98f1ee0e6c326d38b3104230a6e8b41.jpeg', 'ext': '.jpg', 'w': 977, 'h': 917, 'tn_w': 125, 'tn_h': 117, 'tim': 1669777370418740, 'time': 1669777370, 'md5': 's1VIVXuSesfcylCZSMU0Jw==', 'fsize': 82542, 'resto': 2981452}]",1669777370,0.0,0.0,27.0,27.0,
127,2982212,,,10/22/22(Sat)01:21:26,Anonymous,Invincible thread,Let&#039;s have it! Remember: NO SMALL TOPS! Disgusting to see Mark fuck his daddy.,5230694 - Ef_Drawings Invincible Nolan_Grayson Omni-Man,.jpg,1500.0,1800.0,208.0,250.0,1666416086669313.0,1666416086,XWiJUjRRY+I2ZoKw+fPKvA==,453100.0,0,,invincible-thread,21,20,"[{'no': 2984035, 'now': '11/04/22(Fri)07:35:23', 'name': 'Anonymous', 'filename': '46E8BB6A-C900-4C61-9B81-7AB5EE63728D', 'ext': '.jpg', 'w': 1053, 'h': 856, 'tn_w': 125, 'tn_h': 101, 'tim': 1667561723199548, 'time': 1667561723, 'md5': 'BHKGx/NvmEPNPhaNlkbYug==', 'fsize': 150065, 'resto': 2982212}, {'no': 2985427, 'now': '11/14/22(Mon)07:50:21', 'name': 'Anonymous', 'filename': '5318942 - Erodae Invincible Mark_Grayson', 'ext': '.jpg', 'w': 1674, 'h': 2048, 'tn_w': 102, 'tn_h': 125, 'tim': 1668430221568791, 'time': 1668430221, 'md5': 'QnoI++zCsfPoJI/+VCAcBA==', 'fsize': 265868, 'resto': 2982212}, {'no': 2985428, 'now': '11/14/22(Mon)07:51:13', 'name': 'Anonymous', 'filename': '5003469 - Invincible Mark_Grayson Maximus9873 Nolan_Grayson Omni-Man', 'ext': '.png', 'w': 1700, 'h': 1848, 'tn_w': 114, 'tn_h': 125, 'tim': 1668430273653445, 'time': 1668430273, 'md5': 'SpeoSkY7go2XmiFiiktK8w==', 'fsize': 2323904, 'resto': 2982212}, {'no': 2987410, 'now': '11/29/22(Tue)21:52:06', 'name': 'Anonymous', 'filename': 'd752d2d1fb04de660537d86ae640e21c.jpeg', 'ext': '.jpg', 'w': 1000, 'h': 1200, 'tn_w': 104, 'tn_h': 125, 'tim': 1669776726607715, 'time': 1669776726, 'md5': '3harHOr6ZC64c6g4XuBYBQ==', 'fsize': 548303, 'resto': 2982212}, {'no': 2987411, 'now': '11/29/22(Tue)21:52:51', 'name': 'Anonymous', 'filename': 'sample_b41bfa95a6c7efde3085f6e1b97cda2a', 'ext': '.jpg', 'w': 850, 'h': 816, 'tn_w': 125, 'tn_h': 120, 'tim': 1669776771116461, 'time': 1669776771, 'md5': '/bBKpDAz+PukRzuzsvKfNQ==', 'fsize': 373659, 'resto': 2982212}]",1669776771,0.0,0.0,16.0,15.0,
128,2889757,,,07/24/21(Sat)22:47:52,Anonymous,Sweat,Skin that&#039;s moist from sweat and clothing with visible sweat stains.,E2Pd96ZXIAQzsc9,.jpg,1548.0,2185.0,177.0,250.0,1627181272108.0,1627181272,m3WrqJTo2NsjTNWbQtg+pQ==,523546.0,0,,sweat,170,137,"[{'no': 2981586, 'now': '10/18/22(Tue)00:53:08', 'name': 'Anonymous', 'filename': 'FfD3KBmakAIw1lk', 'ext': '.jpg', 'w': 1397, 'h': 2048, 'tn_w': 85, 'tn_h': 125, 'tim': 1666068788764582, 'time': 1666068788, 'md5': 'AHEpvsxCy5JQJ3OzCPGzQA==', 'fsize': 167412, 'resto': 2889757}, {'no': 2983384, 'now': '10/30/22(Sun)05:20:31', 'name': 'Anonymous', 'com': '<a href=""#p2981586"" class=""quotelink"">&gt;&gt;2981586</a><br>Chris?', 'time': 1667121631, 'resto': 2889757}, {'no': 2984444, 'now': '11/06/22(Sun)23:27:06', 'name': 'Anonymous', 'filename': 'lift', 'ext': '.png', 'w': 724, 'h': 744, 'tn_w': 121, 'tn_h': 124, 'tim': 1667795226709755, 'time': 1667795226, 'md5': '7yzPUpa5BRfGpuX6z7kVTQ==', 'fsize': 582809, 'resto': 2889757}, {'no': 2985597, 'now': '11/15/22(Tue)21:43:41', 'name': 'Anonymous', 'filename': 'FhIHDYpaMAANolp', 'ext': '.jpg', 'w': 2480, 'h': 3508, 'tn_w': 88, 'tn_h': 125, 'tim': 1668566621784919, 'time': 1668566621, 'md5': 'DHSbI6NYhwZp6ak6MsDhUw==', 'fsize': 1506809, 'resto': 2889757}, {'no': 2987409, 'now': '11/29/22(Tue)21:45:09', 'name': 'Anonymous', 'filename': '19053316_p0', 'ext': '.png', 'w': 430, 'h': 592, 'tn_w': 90, 'tn_h': 125, 'tim': 1669776309217190, 'time': 1669776309, 'md5': '0jIhwEDhdF8WEmR3MFPmfQ==', 'fsize': 205204, 'resto': 2889757}]",1669776309,0.0,0.0,165.0,133.0,
129,2942529,,,03/03/22(Thu)16:46:53,Anonymous,Guys Pissing,Pictures of guys taking a piss. No watersports/people getting pissed on please.,FM7VBi8akAI7pen,.jpg,2000.0,2500.0,200.0,250.0,1646344013681.0,1646344013,MzYUJ2CV8fQQu1P0/utkaA==,4193448.0,0,,guys-pissing,102,92,"[{'no': 2984602, 'now': '11/08/22(Tue)04:58:23', 'name': 'Anonymous', 'filename': '3375253 - Kiba_Inuzuka Naruto', 'ext': '.jpg', 'w': 3508, 'h': 2480, 'tn_w': 125, 'tn_h': 88, 'tim': 1667901503625335, 'time': 1667901503, 'md5': 'NKVeLi0uaXbbHISh32uEUQ==', 'fsize': 478782, 'resto': 2942529}, {'no': 2985047, 'now': '11/11/22(Fri)22:18:03', 'name': 'Anonymous', 'filename': '1411135985353', 'ext': '.jpg', 'w': 960, 'h': 1280, 'tn_w': 93, 'tn_h': 125, 'tim': 1668223083589381, 'time': 1668223083, 'md5': 'dYZgCDtsqdzBM4rRgDz2GA==', 'fsize': 232288, 'resto': 2942529}, {'no': 2985213, 'now': '11/12/22(Sat)13:26:29', 'name': 'Anonymous', 'filename': 'Page_042(2)', 'ext': '.jpg', 'w': 1000, 'h': 1412, 'tn_w': 88, 'tn_h': 124, 'tim': 1668277589383931, 'time': 1668277589, 'md5': 'xsNAmJaLKxRkNafx/MGCIQ==', 'fsize': 408188, 'resto': 2942529}, {'no': 2985727, 'now': '11/17/22(Thu)14:23:14', 'name': 'Anonymous', 'filename': '1608712015139', 'ext': '.png', 'w': 958, 'h': 810, 'tn_w': 125, 'tn_h': 105, 'tim': 1668712994613084, 'time': 1668712994, 'md5': 'f3WAAFdne0BHMLD1aPirNA==', 'fsize': 628553, 'resto': 2942529}, {'no': 2987406, 'now': '11/29/22(Tue)21:42:48', 'name': 'Anonymous', 'filename': '1504838062046', 'ext': '.jpg', 'w': 1200, 'h': 900, 'tn_w': 125, 'tn_h': 93, 'tim': 1669776168816596, 'time': 1669776168, 'md5': 'Y9gdfaS0Gsx4cRW+JMJOMw==', 'fsize': 589386, 'resto': 2942529}]",1669776168,0.0,0.0,97.0,87.0,
130,2954839,,,05/03/22(Tue)02:58:21,Anonymous,Masked/Helmet thread,"let&#039;s goo<br>prev thread: <span class=""deadlink"">&gt;&gt;2914948</span>",FRuHvrBXsAINPAV[1],.jpg,1600.0,1400.0,250.0,218.0,1651561101275.0,1651561101,SviAtUSpT3Hx09UZCrWjhg==,149277.0,0,,maskedhelmet-thread,308,267,"[{'no': 2987998, 'now': '12/05/22(Mon)02:02:50', 'name': 'Anonymous', 'filename': 'FjJaFo7UcAEc8s7[1]', 'ext': '.jpg', 'w': 2892, 'h': 4096, 'tn_w': 88, 'tn_h': 125, 'tim': 1670223770111480, 'time': 1670223770, 'md5': 'vuIb3EBOAjfN9MCL5eOfOg==', 'fsize': 612839, 'resto': 2954839}, {'no': 2988113, 'now': '12/06/22(Tue)04:25:05', 'name': 'Anonymous', 'filename': 'FjLU_ElUcAECH7o[1]', 'ext': '.jpg', 'w': 2080, 'h': 1690, 'tn_w': 125, 'tn_h': 101, 'tim': 1670318705945188, 'time': 1670318705, 'md5': '8nhous6k5pCCszumsGh9rw==', 'fsize': 239165, 'resto': 2954839}, {'no': 2988114, 'now': '12/06/22(Tue)04:25:36', 'name': 'Anonymous', 'filename': 'Fi_jVQBWAAIgzm2[1]', 'ext': '.jpg', 'w': 1455, 'h': 2048, 'tn_w': 88, 'tn_h': 125, 'tim': 1670318736667192, 'time': 1670318736, 'md5': 'msbkrrjBfnbFToaYDdT+zw==', 'fsize': 331896, 'resto': 2954839}, {'no': 2988115, 'now': '12/06/22(Tue)04:26:07', 'name': 'Anonymous', 'filename': 'FirfldqXgAAQGpW[1]', 'ext': '.jpg', 'w': 1896, 'h': 2048, 'tn_w': 115, 'tn_h': 125, 'tim': 1670318767994344, 'time': 1670318767, 'md5': '7kfABGJRs0m/1boc7dwbwQ==', 'fsize': 408336, 'resto': 2954839}, {'no': 2988678, 'now': '12/10/22(Sat)07:41:09', 'name': 'Anonymous', 'filename': 'FiuCniaUcAE_CyW', 'ext': '.jpg', 'w': 1447, 'h': 2047, 'tn_w': 88, 'tn_h': 125, 'tim': 1670676069420287, 'time': 1670676069, 'md5': 'tdQgOHtjdcvel01ZVGZDLw==', 'fsize': 277704, 'resto': 2954839}]",1670676069,1.0,0.0,303.0,262.0,
131,2972927,,,08/25/22(Thu)15:32:38,Anonymous,Original Fantasy,"Post porn that&#039;s got a fantasy, medieval, or bronze-age aesthetic. Preferably original characters, or those from lesser-known IPs, rather than guys from well-known shows and video games.<br><br>Non-humans are welcome, but keep in mind we already have dedicated threads for:<br><a href=""/y/thread/2963503#p2963503"" class=""quotelink"">&gt;&gt;2963503</a> elves<br><span class=""deadlink"">&gt;&gt;2907923</span> orcs<br><a href=""/y/thread/2958414#p2958414"" class=""quotelink"">&gt;&gt;2958414</a> monsters",1418182073903,.jpg,870.0,1200.0,181.0,250.0,1661455958801027.0,1661455958,DbVoMr3yQQNAmEE4QRd/Ow==,269288.0,0,,original-fantasy,52,44,"[{'no': 2983843, 'now': '11/02/22(Wed)11:40:56', 'name': 'Anonymous', 'filename': '1375826557269', 'ext': '.jpg', 'w': 782, 'h': 1047, 'tn_w': 93, 'tn_h': 125, 'tim': 1667403656852898, 'time': 1667403656, 'md5': 'r/Et7TMwgAgCjhqiUSWesQ==', 'fsize': 674820, 'resto': 2972927}, {'no': 2985078, 'now': '11/12/22(Sat)02:25:42', 'name': 'Anonymous', 'com': '<a href=""#p2977370"" class=""quotelink"">&gt;&gt;2977370</a><br>A late reply but thanks for this', 'time': 1668237942, 'resto': 2972927}, {'no': 2985092, 'now': '11/12/22(Sat)05:30:58', 'name': 'Anonymous', 'com': '<a href=""#p2975716"" class=""quotelink"">&gt;&gt;2975716</a><br><a href=""#p2975955"" class=""quotelink"">&gt;&gt;2975955</a><br>anon delivered so well!! i have a prompt too if you&#039;re still up to drawing some more:<br>hairy &amp; a bit tanned knight lord type of guy being fucked tenderly by a pale witchy/druid type of guy, against a table or a wall, some pieces of clothing still on.', 'time': 1668249058, 'resto': 2972927}, {'no': 2985602, 'now': '11/15/22(Tue)22:04:29', 'name': 'Anonymous', 'com': '<a href=""#p2975716"" class=""quotelink"">&gt;&gt;2975716</a><br>A tall, beautiful man with long black and curly hair that falls to his shoulders is painting forest/animal/nature designs onto a blond Legolas-type elf (bodypaint, basically— using the elf’s extremely pale skin as a canvas). Elf is sitting up on his knees, arms locked behind his back, his cock hard as can be. Elf’s legs are tied down to the stone pedestal he’s sitting on, binding him in place, as if he’s an elegant art piece. His penis is on the smaller side, kind of cute.<br><br>The painter’s brush is just barely touching the tip of the elf’s penis and he’s smirking— he’s clearly about to flick the brush against the tip of the elf’s penis. They’re in a kind of open stone balcony like what you’d expect to see in Riverdell.', 'time': 1668567869, 'resto': 2972927}, {'no': 2987251, 'now': '11/28/22(Mon)10:42:20', 'name': 'Anonymous', 'filename': '56835322_p0', 'ext': '.png', 'w': 1000, 'h': 1553, 'tn_w': 80, 'tn_h': 125, 'tim': 1669650140702148, 'time': 1669650140, 'md5': 'oy95YrMmo8YzMtsKijkG0g==', 'fsize': 1589726, 'resto': 2972927}]",1669650140,0.0,0.0,47.0,42.0,
132,2961694,,,06/12/22(Sun)06:24:05,Anonymous,One piece,,c3585e0ad201c7c4bbb22f23b5df8024e04cd637,.jpg,2037.0,1968.0,250.0,241.0,1655029445256.0,1655029445,vrpYPcu2FNDH9z4H7ZqRhw==,353098.0,0,,one-piece,199,177,"[{'no': 2986991, 'now': '11/26/22(Sat)20:26:32', 'name': 'Anonymous', 'filename': '76910099_p4', 'ext': '.jpg', 'w': 599, 'h': 784, 'tn_w': 95, 'tn_h': 125, 'tim': 1669512392058689, 'time': 1669512392, 'md5': 'yyKqO0fUQOsXl6L0wmMQnw==', 'fsize': 118465, 'resto': 2961694}, {'no': 2986997, 'now': '11/26/22(Sat)21:04:15', 'name': 'Anonymous', 'filename': '86441947_p111', 'ext': '.jpg', 'w': 887, 'h': 1200, 'tn_w': 92, 'tn_h': 125, 'tim': 1669514655806729, 'time': 1669514655, 'md5': 'RKwhqPHDZUktuQtIMzRkiA==', 'fsize': 1691483, 'resto': 2961694}, {'no': 2986999, 'now': '11/26/22(Sat)21:05:13', 'name': 'Anonymous', 'filename': '101061191_p90', 'ext': '.jpg', 'w': 1280, 'h': 1280, 'tn_w': 125, 'tn_h': 125, 'tim': 1669514713190454, 'time': 1669514713, 'md5': '/HDIOWPDZ3c9+9M6MrXLYQ==', 'fsize': 1939317, 'resto': 2961694}, {'no': 2987011, 'now': '11/26/22(Sat)21:17:07', 'name': 'Anonymous', 'filename': '100091410_p0', 'ext': '.jpg', 'w': 1448, 'h': 2048, 'tn_w': 88, 'tn_h': 125, 'tim': 1669515427736504, 'time': 1669515427, 'md5': '/frB4YJu9XA0adhOg2Iuow==', 'fsize': 982254, 'resto': 2961694}, {'no': 2987224, 'now': '11/27/22(Sun)21:38:40', 'name': 'Anonymous', 'filename': 'c80ebadc4ab72054582c489410fa8ead', 'ext': '.jpg', 'w': 932, 'h': 1024, 'tn_w': 113, 'tn_h': 125, 'tim': 1669603120944750, 'time': 1669603120, 'md5': 'a04h95AeNJmfuVefq9SUfg==', 'fsize': 138774, 'resto': 2961694}]",1669603120,0.0,0.0,194.0,172.0,
133,2981065,,,10/16/22(Sun)00:12:24,Anonymous,Final Fantasy/Kingdom Hearts thread,Haven&#039;t seen this one in a long time. Remember: NO SMALL TOPS!!,5234737 - Cloud_Strife Final_Fantasy_(series) Final_Fantasy_VII meepupu,.jpg,900.0,1021.0,220.0,250.0,1665893544340998.0,1665893544,Gd5e9vsx1Blo6OirTskfJw==,495905.0,0,,final-fantasykingdom-hearts-thread,168,161,"[{'no': 2987141, 'now': '11/26/22(Sat)23:33:49', 'name': 'Anonymous', 'com': '<a href=""#p2987137"" class=""quotelink"">&gt;&gt;2987137</a><br>Traps are the present and future', 'time': 1669523629, 'resto': 2981065}, {'no': 2987144, 'now': '11/26/22(Sat)23:45:46', 'name': 'Anonymous', 'com': '<a href=""#p2987141"" class=""quotelink"">&gt;&gt;2987141</a><br>Traps are irrelevant to the ga/y/ board. Go back to <a href=""//boards.4chan.org/d/"" class=""quotelink"">&gt;&gt;&gt;/d/</a>', 'time': 1669524346, 'resto': 2981065}, {'no': 2987171, 'now': '11/27/22(Sun)03:42:24', 'name': 'Anonymous', 'com': '<a href=""#p2987137"" class=""quotelink"">&gt;&gt;2987137</a><br>Prompto was always a femboy. What the fuck are you on about?', 'time': 1669538544, 'resto': 2981065}, {'no': 2987172, 'now': '11/27/22(Sun)04:28:32', 'name': 'Anonymous', 'com': '<a href=""#p2987141"" class=""quotelink"">&gt;&gt;2987141</a><br>Traps are cringe <br><br><a href=""#p2987171"" class=""quotelink"">&gt;&gt;2987171</a><br>He&#039;s a bishie twink. Femboy is cringe', 'time': 1669541312, 'resto': 2981065}, {'no': 2987220, 'now': '11/27/22(Sun)19:43:22', 'name': 'Anonymous', 'com': 'Lacks kh', 'filename': '120ede3ab80062f21cc0746c7801ff42.0', 'ext': '.jpg', 'w': 720, 'h': 1018, 'tn_w': 88, 'tn_h': 125, 'tim': 1669596202078049, 'time': 1669596202, 'md5': 'WBWSUMtkHlHmj5Sukh+omw==', 'fsize': 53089, 'resto': 2981065}]",1669596202,0.0,0.0,163.0,160.0,
134,2985977,,,11/19/22(Sat)21:18:04,Anonymous,Traps/Femboys/Twinks thread,Haven&#039;t had one of these threads in so long because of no-fun barafags that live rent-free in the back of my head.<br>Barafags GTFO! This thread is for the most marketable &quot;boys&quot; in hentai: the ones that look like little girls with dicks. Traditional masculinity and homosexuality are obsolete.,,,,,,,,1668910684,,,0,,trapsfemboystwinks-thread,415,300,"[{'no': 2988134, 'now': '12/06/22(Tue)11:31:23', 'name': 'Anonymous', 'com': '<a href=""#p2987168"" class=""quotelink"">&gt;&gt;2987168</a><br>lol fuck u i&#039;ll post what i want', 'time': 1670344283, 'resto': 2985977}, {'no': 2988204, 'now': '12/06/22(Tue)21:52:56', 'name': 'Anonymous', 'com': '<a href=""#p2988096"" class=""quotelink"">&gt;&gt;2988096</a><br>See<a href=""#p2986157"" class=""quotelink"">&gt;&gt;2986157</a>', 'time': 1670381576, 'resto': 2985977}, {'no': 2988206, 'now': '12/06/22(Tue)21:55:39', 'name': 'Anonymous', 'com': '<a href=""#p2988204"" class=""quotelink"">&gt;&gt;2988204</a><br>woha! shit art looks bad and good art looks good?<br>what a concept.', 'time': 1670381739, 'resto': 2985977}, {'no': 2988405, 'now': '12/08/22(Thu)11:17:13', 'name': 'Anonymous', 'com': 'no wonder you fags get bashed.<br>gay is gay. trans are gay who didnt get enough attention. <br>Dont like this truth, go shit in a cunt and fuck off faggot', 'time': 1670516233, 'resto': 2985977}, {'no': 2988495, 'now': '12/08/22(Thu)20:45:06', 'name': 'Anonymous', 'com': '<a href=""#p2988405"" class=""quotelink"">&gt;&gt;2988405</a><br>who even mentioned trannies? they should get the rope of course but still', 'time': 1670550306, 'resto': 2985977}]",1670550306,1.0,1.0,410.0,300.0,1.0
135,2984469,,,11/07/22(Mon)02:49:35,Anonymous,Objecthead thread,"I accidentally put the name of the thread in the wrong spot, oops<br><br>ANYWAY, it counts if it has an object for a head, any type of object too.",1665629472464,.jpg,799.0,1029.0,194.0,250.0,1667807375465350.0,1667807375,EcB7T1xJzxapcaI5q4uqHw==,70418.0,0,,objecthead-thread,18,17,"[{'no': 2984607, 'now': '11/08/22(Tue)06:21:46', 'name': 'Anonymous', 'filename': '1657433683958', 'ext': '.png', 'w': 371, 'h': 429, 'tn_w': 108, 'tn_h': 125, 'tim': 1667906506965002, 'time': 1667906506, 'md5': 'U4OzlzGevBa34ale1Zi+Jw==', 'fsize': 56418, 'resto': 2984469}, {'no': 2985450, 'now': '11/14/22(Mon)16:45:00', 'name': 'Anonymous', 'filename': '1662128316896007', 'ext': '.png', 'w': 3000, 'h': 3507, 'tn_w': 106, 'tn_h': 125, 'tim': 1668462300875465, 'time': 1668462300, 'md5': 'MoGBz46RbaMdZqtOQ+4U6A==', 'fsize': 333377, 'resto': 2984469}, {'no': 2985451, 'now': '11/14/22(Mon)16:46:20', 'name': 'Anonymous', 'filename': 'FMHN1CSVcAQRJ6X.jpeg', 'ext': '.jpg', 'w': 1638, 'h': 2048, 'tn_w': 99, 'tn_h': 125, 'tim': 1668462380856519, 'time': 1668462380, 'md5': 'dYS7GO3uOzlGtsz7ovaHEA==', 'fsize': 182135, 'resto': 2984469}, {'no': 2986988, 'now': '11/26/22(Sat)20:20:32', 'name': 'Anonymous', 'filename': '20221126_201824', 'ext': '.jpg', 'w': 958, 'h': 778, 'tn_w': 125, 'tn_h': 101, 'tim': 1669512032357226, 'time': 1669512032, 'md5': 'QrsFcIz3pdJUU514FscnXA==', 'fsize': 65995, 'resto': 2984469}, {'no': 2986989, 'now': '11/26/22(Sat)20:23:42', 'name': 'Anonymous', 'com': '<a href=""#p2984469"" class=""quotelink"">&gt;&gt;2984469</a><br>Visual autism', 'time': 1669512222, 'resto': 2984469}]",1669512222,0.0,0.0,13.0,13.0,
136,2950563,,,04/09/22(Sat)22:36:34,Slewth,Screenshot Edit Thread,"NO FANART, NO COLORING, ONLY OFFICIAL MATERIAL<br>1- This thread is for editing still frames from preferably official 2D sources. It includes cartoons, anime, comics, game art and concept. 3D is also welcome as long it&#039;s official, but it&#039;s up to the editors.<br> 2- Things that does not go in this thread:<br> - Fanart (it includes youtube or amateur animations).<br> - Coloring requests<br> - Anything that goes agains the general rules of the board (like shota or furries)<br> 3- Some quality guidelines for better results<br> - The higher the resolution, the better result. Big screenshots make the editor’s life easy on matching the dick with the screenshot.<br> - Try to get screenshots with fewer clothes or visible body contour. A good amount of crotch view is also recommendable.<br> - Put the desired details for the edit on the request (like pubes, soft or hard, veiny, cut or uncut). Asking for remakes after an editor delivers is rude and unpleasant.<br> - When you post a screenshot for editing all you can wait for is a penis. All other than this WILL BE UP FOR THE EDITOR. So, if you are polite enough, maybe you will get your average sized or floppy dick, try not to be too demanding.<br> - It’s ok if the resolution is not that great, mainly because some shows are hard to find in decent resolution, but don’t wait for it to be edited. Also don’t ask why is you screenshot untouched if you posted shit. And don’t resize a shitty screenshot, is easy to notice.<br> - Let’s try to have some variety, is nice to have different shows. Also, try no to ask for 9000 edits of the same animation.<br> - Let’s all be polite and stop saying some show is ruining the thread, or focusing hate in the usual requesters, it just clutters the thread. If you think that someone is being a troll, just ignore and POST ANYTHING INTERESTING TO BE EDITED.",1647173525168,.png,620.0,566.0,249.0,228.0,1649558194279.0,1649558194,T/AlM+0vT8D7MnM6hJiWlg==,531022.0,0,,screenshot-edit-thread,254,125,"[{'no': 2985905, 'now': '11/19/22(Sat)11:47:56', 'name': 'Anonymous', 'com': '<a href=""#p2985840"" class=""quotelink"">&gt;&gt;2985840</a><br><a href=""#p2985887"" class=""quotelink"">&gt;&gt;2985887</a><br>Great edits, thanks for the effort put anons.', 'time': 1668876476, 'resto': 2950563}, {'no': 2986433, 'now': '11/22/22(Tue)13:45:42', 'name': 'Anonymous', 'filename': 'americandad', 'ext': '.gif', 'w': 600, 'h': 335, 'tn_w': 125, 'tn_h': 69, 'tim': 1669142742675202, 'time': 1669142742, 'md5': 'k6N5C8IZmIJAsMFeLe1pVg==', 'fsize': 2410786, 'resto': 2950563}, {'no': 2986817, 'now': '11/25/22(Fri)18:34:43', 'name': 'Anonymous', 'com': '<a href=""#p2984581"" class=""quotelink"">&gt;&gt;2984581</a>', 'filename': '5349355 - Dragon_Ball_(series) Ef_Drawings Future_Trunks Trunks_Briefs edit', 'ext': '.jpg', 'w': 562, 'h': 1366, 'tn_w': 51, 'tn_h': 125, 'tim': 1669419283985819, 'time': 1669419283, 'md5': 'PLWd0ytgBdduaO6CtgUvGA==', 'fsize': 570163, 'resto': 2950563}, {'no': 2986829, 'now': '11/25/22(Fri)22:48:06', 'name': 'Anonymous', 'com': '<a href=""#p2986817"" class=""quotelink"">&gt;&gt;2986817</a><br>Not OR, but very nice edit!', 'time': 1669434486, 'resto': 2950563}, {'no': 2986980, 'now': '11/26/22(Sat)17:21:12', 'name': 'Anonymous', 'com': '<a href=""#p2986829"" class=""quotelink"">&gt;&gt;2986829</a><br>I like this one better, pubic hairs are disgusting', 'time': 1669501272, 'resto': 2950563}]",1669501272,0.0,0.0,249.0,123.0,
