,no,now,name,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,bumplimit,imagelimit,semantic_url,custom_spoiler,replies,images,last_replies,last_modified,omitted_posts,omitted_images,sub,since4pass
130,10505078,12/08/22(Thu)18:08:16,Anonymous,"<span class=""fortune"" style=""color:#7fec11""><br><br><b>Your fortune: Bad Luck</b></span>",blink,.gif,800,800,250,250,1670540896862577,1670540896,bD6q5ieRVD48CnLESjcmYQ==,603641,0,0,0,,6,4,0,"[{'no': 10505235, 'now': '12/08/22(Thu)19:53:20', 'name': 'Anonymous', 'com': 'I rember vs [s4s] mod<br>it died :(<br>rip glorious mod it looked so good from the start ;_;7', 'time': 1670547200, 'resto': 10505078}, {'no': 10505988, 'now': '12/09/22(Fri)08:38:01', 'name': 'Anonymous', 'com': '<a href=""#p10505078"" class=""quotelink"">&gt;&gt;10505078</a><br>girlfriend is her name <br>but what about when she is single', 'time': 1670593081, 'resto': 10505078}, {'no': 10506303, 'now': '12/09/22(Fri)13:28:36', 'name': 'Anonymous', 'com': '<a href=""#p10505988"" class=""quotelink"">&gt;&gt;10505988</a><br>shes a girl who is a friend (to the universe if she doesnt have any friends)', 'time': 1670610516, 'resto': 10505078}, {'no': 10506306, 'now': '12/09/22(Fri)13:30:17', 'name': 'Anonymous', 'com': '<a href=""#p10505988"" class=""quotelink"">&gt;&gt;10505988</a><br>two same numbers!', 'time': 1670610617, 'resto': 10505078}]",1670610617,,,.,
131,10505899,12/09/22(Fri)06:43:23,Anonymous,"Habits, on the other hand, don&#039;t sound so sexy in our heads. They are long-term and repetitive, which makes them boring. There&#039;s no clear image you can imagine of &quot;going to the gym every morning for a year&quot; or &quot;drinking alcohol only on weekends.&quot; You don&#039;t get that rush of inspiration by imagining eating a salad for lunch every day. You don&#039;t lie in bed at night and fantasize about flossing every morning.",1670586176974,.jpg,1088,1161,234,250,1670586203273075,1670586203,VCUeGJ9NOLYOqLyFrGuj1A==,242855,0,0,0,habits-on-the-other-hand-dont-sound-so-sexy-in,6,14,2,"[{'no': 10506101, 'now': '12/09/22(Fri)10:37:11', 'name': 'Garlic Salt', 'com': '<a href=""#p10506055"" class=""quotelink"">&gt;&gt;10506055</a><br><span class=""quote"">&gt;The desire for regularity had itself become habitual, loosened from its animating religious incentives</span><br>How about completely detached? But this is the cost of freedom, as he calls it &quot;self-regulation.&quot; And ultimately this speaks to the dialectic of freedom and salvation, terms he uses with separate meanings in this passage. Freedom, in western capitalism, is autonomy as a worker. Capitalism will not invade on your personal being so long as you willingly give up most of the components of it. Salvation is attainable but it is only done so through complete individuation in isolation. The religious world previously was the collective experience - evidenced by pre-historic systems of governing always centering around God or gods.', 'time': 1670600231, 'resto': 10505899}, {'no': 10506152, 'now': '12/09/22(Fri)11:30:02', 'name': 'Anonymous', 'com': '<a href=""#p10505899"" class=""quotelink"">&gt;&gt;10505899</a><br>I love exercising every day to the point that I am usually overtraining. I need the adrenaline rush. Diet I just maintain 1g/lb bw so I can train daily, but I&#039;m not optimal. I just eat too much so I&#039;ll gain fat. And I also love the feeling of alcohol so I drink daily too. I still look like crap anyway, might as well kms', 'time': 1670603402, 'resto': 10505899}, {'no': 10506168, 'now': '12/09/22(Fri)11:48:07', 'name': 'Anonymous', 'com': '<a href=""#p10506055"" class=""quotelink"">&gt;&gt;10506055</a><br>two same numbers!<br><a href=""#p10506152"" class=""quotelink"">&gt;&gt;10506152</a><br>why kill yourself when you could kill others? put that strength to good use! and remember, killing others is not always rude if you know what you&#039;re doing!', 'time': 1670604487, 'resto': 10505899}, {'no': 10506263, 'now': '12/09/22(Fri)13:06:49', 'name': 'Anonymous', 'com': 'I like trans women', 'time': 1670609209, 'resto': 10505899}, {'no': 10506291, 'now': '12/09/22(Fri)13:21:53', 'name': 'Anonymous', 'com': 'I&#039;ll make you regular', 'time': 1670610113, 'resto': 10505899}]",1670610113,9.0,2.0,,
132,10504251,12/08/22(Thu)04:47:44,Anonymous,package,1670492844293,.jpg,960,1280,187,250,1670492864244343,1670492864,3UucjzgChLEq8HyhQPT37A==,101217,0,0,0,package,6,14,8,"[{'no': 10505794, 'now': '12/09/22(Fri)03:38:57', 'name': 'Anonymous', 'com': 'mmm~~~', 'filename': '1670575111899', 'ext': '.jpg', 'w': 1280, 'h': 943, 'tn_w': 125, 'tn_h': 92, 'tim': 1670575137051283, 'time': 1670575137, 'md5': 'qAgZT7xpoLG2rE/T5U+y+Q==', 'fsize': 155744, 'resto': 10504251}, {'no': 10506171, 'now': '12/09/22(Fri)11:51:05', 'name': 'Anonymous', 'com': '<a href=""#p10505794"" class=""quotelink"">&gt;&gt;10505794</a><br>mmm ... icker!', 'filename': 'micker117', 'ext': '.jpg', 'w': 1448, 'h': 2048, 'tn_w': 88, 'tn_h': 125, 'tim': 1670604665035094, 'time': 1670604665, 'md5': '6EBjFN9LDynbTA49BVUmzg==', 'fsize': 315757, 'resto': 10504251}, {'no': 10506229, 'now': '12/09/22(Fri)12:31:01', 'name': 'Anonymous', 'com': '<a href=""#p10504251"" class=""quotelink"">&gt;&gt;10504251</a><br><a href=""#p10505794"" class=""quotelink"">&gt;&gt;10505794</a><br>thank yuo for sharing my Marisa picturez with the world', 'filename': '20221209_183000', 'ext': '.jpg', 'w': 3803, 'h': 3280, 'tn_w': 125, 'tn_h': 107, 'tim': 1670607061353454, 'time': 1670607061, 'md5': 'x4HCXgIJurZKxb4KyJ1KFg==', 'fsize': 918966, 'resto': 10504251}, {'no': 10506244, 'now': '12/09/22(Fri)12:48:15', 'name': 'Anonymous', 'filename': 'VzVz1w9wa6ag', 'ext': '.jpg', 'w': 373, 'h': 521, 'tn_w': 89, 'tn_h': 125, 'tim': 1670608095021761, 'time': 1670608095, 'md5': 'lFOLqxCMAGpyK/wSAX28oA==', 'fsize': 44247, 'resto': 10504251}, {'no': 10506261, 'now': '12/09/22(Fri)13:06:26', 'name': 'Anonymous', 'com': '<a href=""#p10506229"" class=""quotelink"">&gt;&gt;10506229</a><br>that&#039;s cirno!<br><a href=""#p10506244"" class=""quotelink"">&gt;&gt;10506244</a><br>two same numbers!', 'time': 1670609186, 'resto': 10504251}]",1670609186,9.0,4.0,,
133,10506170,12/09/22(Fri)11:49:40,Anonymous,i&#039;m afraid of grills,1643543384314,.png,346,482,179,250,1670604580793478,1670604580,am62UzqAceTgs/NA9IfsgA==,220482,0,0,0,im-afraid-of-grills,6,11,1,"[{'no': 10506193, 'now': '12/09/22(Fri)12:04:40', 'name': 'Anonymous', 'com': '<a href=""#p10506188"" class=""quotelink"">&gt;&gt;10506188</a><br>two same numbers!', 'time': 1670605480, 'resto': 10506170}, {'no': 10506196, 'now': '12/09/22(Fri)12:08:23', 'name': 'Anonymous', 'com': '<a href=""#p10506170"" class=""quotelink"">&gt;&gt;10506170</a><br><span class=""quote"">&gt;tfw when grli is realy close 2 u on the bus</span>', 'filename': '1646694056315', 'ext': '.gif', 'w': 500, 'h': 279, 'tn_w': 125, 'tn_h': 69, 'tim': 1670605703260979, 'time': 1670605703, 'md5': 'JjdHVHEWGImLZtsKOEzG6Q==', 'fsize': 1017826, 'resto': 10506170}, {'no': 10506198, 'now': '12/09/22(Fri)12:09:28', 'name': 'Garlic Salt', 'com': '<a href=""#p10506188"" class=""quotelink"">&gt;&gt;10506188</a><br>u my gf, bby', 'time': 1670605768, 'resto': 10506170}, {'no': 10506222, 'now': '12/09/22(Fri)12:26:09', 'name': 'Anonymous', 'com': '<a href=""#p10506196"" class=""quotelink"">&gt;&gt;10506196</a><br>You could be set on fire.', 'time': 1670606769, 'resto': 10506170}, {'no': 10506253, 'now': '12/09/22(Fri)13:02:23', 'name': 'Anonymous', 'com': '<a href=""#p10506196"" class=""quotelink"">&gt;&gt;10506196</a><br>who are you quoting?<br><a href=""#p10506222"" class=""quotelink"">&gt;&gt;10506222</a><br>three same numbers!', 'time': 1670608943, 'resto': 10506170}]",1670608943,6.0,0.0,,
134,10505331,12/08/22(Thu)21:03:22,Anonymous,.,493929393135,.jpg,1222,912,250,186,1670551402280491,1670551402,REYN3YOcY738cP9lP/gj0A==,178805,0,0,0,,6,2,2,"[{'no': 10505949, 'now': '12/09/22(Fri)08:08:46', 'name': 'Anonymous', 'filename': '1338146816114', 'ext': '.jpg', 'w': 278, 'h': 278, 'tn_w': 125, 'tn_h': 125, 'tim': 1670591326265357, 'time': 1670591326, 'md5': 'hIYP4YNsyi8sSMOdjr0xAQ==', 'fsize': 36396, 'resto': 10505331}, {'no': 10506252, 'now': '12/09/22(Fri)13:00:50', 'name': 'Anonymous', 'com': '<a href=""#p10505949"" class=""quotelink"">&gt;&gt;10505949</a>', 'filename': '59594020204403', 'ext': '.jpg', 'w': 1440, 'h': 814, 'tn_w': 125, 'tn_h': 70, 'tim': 1670608850759705, 'time': 1670608850, 'md5': 'SIutTUBGCQ0tRqnUAwZc8g==', 'fsize': 85366, 'resto': 10505331}]",1670608850,,,,
135,10505902,12/09/22(Fri)06:56:25,Anonymous,IIIIIIIIIIT&#039;&#039;&#039;&#039;&#039;S BEAAAAAAAAAAAATDOWWWWWWWWWWWN TIMEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE<wbr>EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE<wbr>EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE<wbr>EE,1553975061763,.png,1000,1000,250,250,1670586985807677,1670586985,QZVtBGjaZyKWbYsliJmkwA==,1175247,0,0,0,iiiiiiiiiits-beaaaaaaaaaaaatdowwwwwwwwwwwn,6,9,3,"[{'no': 10506199, 'now': '12/09/22(Fri)12:10:04', 'name': 'seuss', 'com': '<a href=""#p10505902"" class=""quotelink"">&gt;&gt;10505902</a><br>time for pushups!<span class=""fortune"" style=""color:#0893e1""><br><br><b>Your fortune: You will meet a dark handsome stranger</b></span>', 'time': 1670605804, 'resto': 10505902}, {'no': 10506200, 'now': '12/09/22(Fri)12:10:25', 'name': 'Anonymous', 'com': '<a href=""#p10505902"" class=""quotelink"">&gt;&gt;10505902</a>', 'filename': '1653607509121', 'ext': '.png', 'w': 1328, 'h': 1202, 'tn_w': 125, 'tn_h': 113, 'tim': 1670605825350857, 'time': 1670605825, 'md5': '3l5nc27JhHv+GM5/jDdMFQ==', 'fsize': 76424, 'resto': 10505902}, {'no': 10506212, 'now': '12/09/22(Fri)12:19:37', 'name': 'Anonymous', 'com': '<a href=""#p10506199"" class=""quotelink"">&gt;&gt;10506199</a><br>dubs by stoopid namefig<br><a href=""#p10506200"" class=""quotelink"">&gt;&gt;10506200</a><br>dubs by stoopid n*cer<br>*sip*', 'filename': 'beary ebil drink coffee', 'ext': '.gif', 'w': 218, 'h': 299, 'tn_w': 91, 'tn_h': 125, 'tim': 1670606377943917, 'time': 1670606377, 'md5': 'WehZewJUTWZc3U2AaFt4LQ==', 'fsize': 21328, 'resto': 10505902}, {'no': 10506215, 'now': '12/09/22(Fri)12:20:49', 'name': 'Anonymous', 'com': '<a href=""#p10505902"" class=""quotelink"">&gt;&gt;10505902</a><br>da battle...<br>aproaches...', 'filename': '1666382711791', 'ext': '.png', 'w': 916, 'h': 759, 'tn_w': 125, 'tn_h': 103, 'tim': 1670606449881470, 'time': 1670606449, 'md5': '68UMwKz3gIVEpxdaMuILqQ==', 'fsize': 270257, 'resto': 10505902}, {'no': 10506239, 'now': '12/09/22(Fri)12:44:55', 'name': 'Anonymous', 'com': 'I could see myself beating up a bury nicer', 'time': 1670607895, 'resto': 10505902}]",1670607895,4.0,0.0,,
136,10505915,12/09/22(Fri)07:18:12,Anonymous,i want you dead,2229938,.jpg,1280,800,250,156,1670588292745846,1670588292,GexBknWaAhsGKGzyHB+RTg==,138067,0,0,0,i-want-you-dead,6,4,1,"[{'no': 10505918, 'now': '12/09/22(Fri)07:20:03', 'name': 'Anonymous', 'com': '<a href=""#p10505915"" class=""quotelink"">&gt;&gt;10505915</a><br>You&#039;ll have to do more than hope', 'time': 1670588403, 'resto': 10505915}, {'no': 10505940, 'now': '12/09/22(Fri)07:56:37', 'name': 'Anonymous', 'com': '<a href=""#p10505915"" class=""quotelink"">&gt;&gt;10505915</a><br>No shit the constant urging to an hero seems pretty obvious<span class=""fortune"" style=""color:#bac200""><br><br><b>Your fortune: Average Luck</b></span>', 'time': 1670590597, 'resto': 10505915}, {'no': 10506156, 'now': '12/09/22(Fri)11:31:50', 'name': 'Anonymous', 'com': 'I say this and look like this though', 'time': 1670603510, 'resto': 10505915}, {'no': 10506224, 'now': '12/09/22(Fri)12:26:31', 'name': 'Anonymous', 'filename': 'Damn Mutt', 'ext': '.gif', 'w': 400, 'h': 229, 'tn_w': 125, 'tn_h': 71, 'tim': 1670606791709436, 'time': 1670606791, 'md5': '5SjORBfF5qc7mYAmQ1gsKw==', 'fsize': 298923, 'resto': 10505915}]",1670606791,,,,
137,10504746,12/08/22(Thu)14:05:55,Magick,the making a hole girl,1654919478768,.jpg,481,488,246,249,1670526355141644,1670526355,GUciyJTRy4X8qAw56EbN/w==,78423,0,0,0,the-making-a-hole-girl,6,10,0,"[{'no': 10504825, 'now': '12/08/22(Thu)15:09:41', 'name': 'Anonymous', 'com': 'New meme very epic', 'time': 1670530181, 'resto': 10504746}, {'no': 10505315, 'now': '12/08/22(Thu)20:48:36', 'name': 'Anonymous', 'com': 'Holy cow, she&#039;s literally me', 'time': 1670550516, 'resto': 10504746}, {'no': 10505924, 'now': '12/09/22(Fri)07:26:22', 'name': 'Anonymous', 'com': '<a href=""#p10504746"" class=""quotelink"">&gt;&gt;10504746</a><br>you dont make a hole you dig a hole or drill a hole or shoot a hole or blow a hole etc.', 'time': 1670588782, 'resto': 10504746}, {'no': 10506219, 'now': '12/09/22(Fri)12:24:11', 'name': 'Magick', 'com': '<a href=""#p10505924"" class=""quotelink"">&gt;&gt;10505924</a><br>but she&#039;s making a hole', 'time': 1670606651, 'resto': 10504746}, {'no': 10506221, 'now': '12/09/22(Fri)12:24:54', 'name': 'Anonymous', 'com': '<a href=""#p10506219"" class=""quotelink"">&gt;&gt;10506219</a><br>yknow what ur right babe love u', 'time': 1670606694, 'resto': 10504746}]",1670606694,5.0,0.0,,
138,10506176,12/09/22(Fri)11:54:46,Anonymous,and it was all yellow,yellow,.jpg,1309,675,250,128,1670604886161984,1670604886,vyoLdoaptChIWKiD7yAP5g==,177735,0,0,0,and-it-was-all-yellow,6,2,1,"[{'no': 10506187, 'now': '12/09/22(Fri)11:58:53', 'name': 'Anonymous', 'com': '<a href=""#p10506176"" class=""quotelink"">&gt;&gt;10506176</a><br>cheeser, i summon you<span class=""fortune"" style=""color:#fd4d32""><br><br><b>Your fortune: Excellent Luck</b></span>', 'filename': 'chees&#039;d', 'ext': '.png', 'w': 442, 'h': 794, 'tn_w': 69, 'tn_h': 124, 'tim': 1670605133531265, 'time': 1670605133, 'md5': 'Vbhe2Dl1sqjSZsWpr22fKw==', 'fsize': 181907, 'resto': 10506176}, {'no': 10506216, 'now': '12/09/22(Fri)12:22:19', 'name': 'Anonymous', 'com': 'they used paint it black in a trailer for black panther and it made me think they should do the same with this song and a movie about china<span class=""fortune"" style=""color:#7fec11""><br><br><b>Your fortune: Bad Luck</b></span>', 'time': 1670606539, 'resto': 10506176}]",1670606539,,,,
139,10506074,12/09/22(Fri)10:19:56,Anonymous,"Choo Choo<span class=""fortune"" style=""color:#e7890c""><br><br><b>Your fortune: Good Luck</b></span>",1561940208465,.gif,1120,880,250,196,1670599196662141,1670599196,39kyNdsLM7Mibx40CxDj0A==,327721,0,0,0,choo-choo,6,2,2,"[{'no': 10506201, 'now': '12/09/22(Fri)12:10:37', 'name': 'Anonymous', 'filename': 'F41BBA59-0474-4B88-8E52-6A62171C3B66', 'ext': '.jpg', 'w': 960, 'h': 339, 'tn_w': 125, 'tn_h': 44, 'tim': 1670605837445560, 'time': 1670605837, 'md5': 'ScCzcjV6yn4DuXr1EVxEsQ==', 'fsize': 77126, 'resto': 10506074}, {'no': 10506210, 'now': '12/09/22(Fri)12:18:05', 'name': 'Magick', 'filename': '8e9183d53362c8c420c3e1a7f59a0b7a (1)', 'ext': '.jpg', 'w': 752, 'h': 1016, 'tn_w': 92, 'tn_h': 125, 'tim': 1670606285105504, 'time': 1670606285, 'md5': 'j6OJ41VrunEkeNeZjeWD2g==', 'fsize': 505659, 'resto': 10506074}]",1670606285,,,,
140,10506202,12/09/22(Fri)12:11:55,svedish raper bladey,kill all finnish peopl finland genoncide!!!!!!!!! pls putin... anyone...?,8bb,.jpg,848,1200,176,250,1670605915004246,1670605915,TRFRt3V8k1x9VM2lu/J0fA==,293202,0,0,0,kill-all-finnish-peopl-finland-genoncide-pls,6,1,0,"[{'no': 10506206, 'now': '12/09/22(Fri)12:17:49', 'name': 'Anonymous', 'com': '<a href=""#p10506202"" class=""quotelink"">&gt;&gt;10506202</a><br>why dont you finish getting a life lol', 'time': 1670606269, 'resto': 10506202}]",1670606269,,,,
141,10504925,12/08/22(Thu)16:28:28,Anonymous,you have a worm in your brain,worm,.jpg,2560,1536,250,150,1670534908038762,1670534908,RRIQBu1rDAmHmXzFMLisUQ==,809717,0,0,0,you-have-a-worm-in-your-brain,6,35,5,"[{'no': 10505984, 'now': '12/09/22(Fri)08:34:16', 'name': 'Anonymous', 'com': 'and brain worms', 'time': 1670592856, 'resto': 10504925}, {'no': 10506149, 'now': '12/09/22(Fri)11:26:30', 'name': 'Anonymous', 'com': 'ii can feel it wriggling around in there<span class=""fortune"" style=""color:#0893e1""><br><br><b>Your fortune: You will meet a dark handsome stranger</b></span>', 'time': 1670603190, 'resto': 10504925}, {'no': 10506157, 'now': '12/09/22(Fri)11:33:22', 'name': 'Anonymous', 'com': 'lovely to watch lil wrigglers emerge in the spring rain', 'time': 1670603602, 'resto': 10504925}, {'no': 10506164, 'now': '12/09/22(Fri)11:43:35', 'name': 'Anonymous', 'com': '<a href=""#p10506157"" class=""quotelink"">&gt;&gt;10506157</a><br>Like my wriggling dick lol!', 'time': 1670604215, 'resto': 10504925}, {'no': 10506191, 'now': '12/09/22(Fri)12:01:50', 'name': 'Anonymous', 'com': '<a href=""#p10505044"" class=""quotelink"">&gt;&gt;10505044</a><br>two same numbers!', 'time': 1670605310, 'resto': 10504925}]",1670605310,30.0,5.0,,
142,10504147,12/08/22(Thu)03:07:31,seuss,"What does interracial sxe feel like [s4s]?<br><br>https://files.catbox.moe/p2x0gp.mp3<wbr><span class=""fortune"" style=""color:#16f174""><br><br><b>Your fortune: （　´_ゝ`）ﾌｰﾝ </b></span>",arabicsignlanguage,.webm,1280,729,250,140,1670486851878375,1670486851,uI6Z1hPKDBEZODmXSTDEVA==,1941054,0,0,0,what-does-interracial-sxe-feel-like-s4s,6,25,14,"[{'no': 10505997, 'now': '12/09/22(Fri)08:50:29', 'name': 'seuss', 'com': '<a href=""#p10505931"" class=""quotelink"">&gt;&gt;10505931</a><br>Trolling is not a vibe ;_;<span class=""fortune"" style=""color:#9d05da""><br><br><b>Your fortune: Very Bad Luck</b></span>', 'filename': 'flowre', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670593829280378, 'time': 1670593829, 'md5': 'o9k7mN8e28PrJOOLHEGkCg==', 'fsize': 1063252, 'resto': 10504147}, {'no': 10506046, 'now': '12/09/22(Fri)09:30:54', 'name': 'Josh', 'com': '<a href=""#p10505997"" class=""quotelink"">&gt;&gt;10505997</a><br>I&#039;m just being honest with you. I thought you&#039;d appreciate my transperancy.<span class=""fortune"" style=""color:#7fec11""><br><br><b>Your fortune: Bad Luck</b></span>', 'time': 1670596254, 'resto': 10504147}, {'no': 10506064, 'now': '12/09/22(Fri)10:01:49', 'name': 'Yuji Sakai', 'com': '<a href=""#p10505310"" class=""quotelink"">&gt;&gt;10505310</a><br>After she had me drop her friend off in crackhead manor and I had to do some SMT style negotiation with the local meth head in the parking lot, no, not really<br><br>At the time I was trying to quit cigarettes but holy shit I needed two after talking to that guy', 'time': 1670598109, 'resto': 10504147}, {'no': 10506160, 'now': '12/09/22(Fri)11:37:14', 'name': 'seuss', 'com': '<a href=""#p10506064"" class=""quotelink"">&gt;&gt;10506064</a><br>Entering into a relationship with biases is always hard. Emotional baggage is the worst! Meet someone with an empty head! It&#039;s what I do, even if I meet them for the six-thousandth time. Then again, I have amnesia and dissociation problem so I&#039;m always meeting the same people over and over!<br><br>https://files.catbox.moe/k6bnb1.mp3<wbr><span class=""fortune"" style=""color:#0893e1""><br><br><b>Your fortune: You will meet a dark handsome stranger</b></span>', 'filename': 'wader7', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670603834038545, 'time': 1670603834, 'md5': 'GL2e3HGG2h430LgEKm+/Aw==', 'fsize': 1134615, 'resto': 10504147}, {'no': 10506161, 'now': '12/09/22(Fri)11:37:49', 'name': 'seuss', 'com': '<a href=""#p10506046"" class=""quotelink"">&gt;&gt;10506046</a><br>I appreciate the transparency very much. I was just dealing with the fact a game got spoiled for me!<span class=""fortune"" style=""color:#6023f8""><br><br><b>Your fortune: Outlook good</b></span>', 'filename': 'coffecake', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670603869757456, 'time': 1670603869, 'md5': 'jSIObjDbiNWerlqOXj+BFg==', 'fsize': 1756288, 'resto': 10504147}]",1670603869,20.0,11.0,,
143,10506159,12/09/22(Fri)11:35:31,Anonymous,call the fire department,Keth-Flint-696x442,.jpg,696,442,249,158,1670603731045737,1670603731,ljGH0nXoRKMdS1ohAse6dg==,26140,0,0,0,call-the-fire-department,6,0,0,,1670603731,,,,
144,10506132,12/09/22(Fri)11:12:23,Garlic Salt,If I don&#039;t get regular my back starts to tense up and get cramped.,horrified-upset-young-woman-talking-mobile-phone-raising-her-hand-to-lips-natural-gesture-outdoors-urban-street-135274368,.jpg,800,534,250,166,1670602343645019,1670602343,MlX6mAhHChBl8yC6AuGqiw==,47828,0,0,0,if-i-dont-get-regular-my-back-starts-to-tense-up,6,4,0,"[{'no': 10506140, 'now': '12/09/22(Fri)11:19:35', 'name': 'Anonymous', 'com': 'Would you like me to massage your back and fix it madam?<br>:)', 'time': 1670602775, 'resto': 10506132}, {'no': 10506144, 'now': '12/09/22(Fri)11:21:35', 'name': 'Anonymous', 'com': '<a href=""#p10506140"" class=""quotelink"">&gt;&gt;10506140</a><br>I am going to beat it with a baseball bat first. She will never walk again.', 'time': 1670602895, 'resto': 10506132}, {'no': 10506145, 'now': '12/09/22(Fri)11:22:21', 'name': 'Anonymous', 'com': '<a href=""#p10506144"" class=""quotelink"">&gt;&gt;10506144</a><br>just dubsing bro<span class=""fortune"" style=""color:#16f174""><br><br><b>Your fortune: （\u3000´_ゝ`）ﾌｰﾝ </b></span>', 'time': 1670602941, 'resto': 10506132}, {'no': 10506146, 'now': '12/09/22(Fri)11:23:24', 'name': 'Garlic Salt', 'com': '<a href=""#p10506140"" class=""quotelink"">&gt;&gt;10506140</a><br>I&#039;m a man. Are you a woman (female)? If so then the answer to your question is yes. If not then no.', 'time': 1670603004, 'resto': 10506132}]",1670603004,,,,
