,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,replies,images,last_replies,last_modified,bumplimit,imagelimit,omitted_posts,omitted_images
131,24100067,,,12/06/22(Tue)11:32:03,Anonymous,Heavy Metal/Rock Thread,Post heavy metal music and any related music here. I enjoyed the last few threads on this topic and it should become a regular general.,Carcass - Carnal Forge,.webm,290,300,241,250,1670344323876575,1670344323,Nh43tV6uE3OnMfkQtlltuw==,3342086,0,,heavy-metalrock-thread,105,60,"[{'no': 24142187, 'now': '12/12/22(Mon)23:40:13', 'name': 'Anonymous', 'com': '<a href=""#p24141282"" class=""quotelink"">&gt;&gt;24141282</a><br>Download music off youtube using yt-dlp<br>Make an audio track from the downloaded file<br><span class=""quote"">&gt;ffmpeg -y -hide_banner -threads 0 -i &quot;DL_VID_HERE&quot; -c:a libopus -b:a BITRATE &quot;AUDIO_OUTPUT.opus&quot;</span><br>Instead of BITRATE, write a number like 128k. The lower this number is the smaller the end webm will be but the worse the audio will sound.<br>The size of this audio file will approximately be the size of the final webm<br>If the video has the album cover right in the first frame, take it out and convert it to a still image<br><span class=""quote"">&gt;ffmpeg -i &quot;DL_VID_HERE&quot; -vf &quot;select=eq(n\\,0)&quot; -q:v 1 &quot;PIC_NAME.jpg&quot;</span><br>Convert that image into a webm<br><span class=""quote"">&gt;ffmpeg -y -hide_banner -loop 1 -framerate 2 -i &quot;PIC_NAME.jpg&quot; -vf scale=512:512 -c:v libvpx-vp9 -auto-alt-ref 0 -tile-columns 1 -row-mt 1 -pix_fmt yuv420p -t 00:00:00.50 -shortest &quot;ALBUM_ART.webm&quot;</span><br><span class=""quote"">&gt;-vf scale=512:512 = what res you want the end webm to be</span><br>Combine the audio track and the album art into one webm<br><span class=""quote"">&gt;ffmpeg -y -hide_banner -i &quot;ALBUM_ART.webm&quot; -i &quot;AUDIO_OUTPUT.opus&quot; -c copy &quot;Final_name.webm&quot;</span>', 'filename': 'The Game', 'ext': '.webm', 'w': 512, 'h': 512, 'tn_w': 125, 'tn_h': 125, 'tim': 1670906413639937, 'time': 1670906413, 'md5': 'WDoG3207l4pvPVMrXUBUKw==', 'fsize': 3560797, 'resto': 24100067}, {'no': 24142770, 'now': '12/13/22(Tue)01:38:42', 'name': 'Anonymous', 'filename': 'Loco', 'ext': '.webm', 'w': 512, 'h': 512, 'tn_w': 125, 'tn_h': 125, 'tim': 1670913522994050, 'time': 1670913522, 'md5': 'd4ADN2h6Gm2ENoZ5YxrCoA==', 'fsize': 4095537, 'resto': 24100067}, {'no': 24142776, 'now': '12/13/22(Tue)01:40:51', 'name': 'Anonymous', 'com': '<a href=""#p24100067"" class=""quotelink"">&gt;&gt;24100067</a>', 'filename': '1649849774698', 'ext': '.webm', 'w': 500, 'h': 500, 'tn_w': 125, 'tn_h': 125, 'tim': 1670913651598590, 'time': 1670913651, 'md5': 'AXDBBKWvMHnVDSBL8TeaaA==', 'fsize': 2581318, 'resto': 24100067}, {'no': 24142827, 'now': '12/13/22(Tue)01:53:06', 'name': 'Anonymous', 'com': '<a href=""#p24102570"" class=""quotelink"">&gt;&gt;24102570</a><br>Imagine being such a retarded misogynistic faggot you completely disregard an awesome band just because there&#039;s a woman in it.', 'time': 1670914386, 'resto': 24100067}, {'no': 24142873, 'now': '12/13/22(Tue)02:05:22', 'name': 'Anonymous', 'com': '<a href=""#p24142827"" class=""quotelink"">&gt;&gt;24142827</a><br><span class=""quote"">&gt;misogynistic</span><br>lol', 'time': 1670915122, 'resto': 24100067}]",1670915122,0.0,0.0,100.0,57.0
132,24102498,,,12/06/22(Tue)20:36:35,Anonymous,Cuck/hotwife/sharing/mfm,"Gotta be a cuck thread, I&#039;ll start with a classic.<br><br>All races are fine, just please don&#039;t make race the focus.",1669128792949978,.webm,854,477,250,139,1670376995671532,1670376995,pUV8EYn5EqyxP2DwWjpmAg==,4133888,0,,cuckhotwifesharingmfm,285,64,"[{'no': 24140746, 'now': '12/12/22(Mon)19:01:09', 'name': 'Anonymous', 'com': 'any girls with curly hair?', 'time': 1670889669, 'resto': 24102498}, {'no': 24141745, 'now': '12/12/22(Mon)22:26:19', 'name': 'Anonymous', 'com': '<a href=""#p24115154"" class=""quotelink"">&gt;&gt;24115154</a><br><a href=""#p24119087"" class=""quotelink"">&gt;&gt;24119087</a><br><a href=""#p24124169"" class=""quotelink"">&gt;&gt;24124169</a><br><a href=""#p24125356"" class=""quotelink"">&gt;&gt;24125356</a><br><a href=""#p24136281"" class=""quotelink"">&gt;&gt;24136281</a><br><a href=""#p24137299"" class=""quotelink"">&gt;&gt;24137299</a><br><a href=""#p24139371"" class=""quotelink"">&gt;&gt;24139371</a><br><br>Kill yourselves faggots.', 'time': 1670901979, 'resto': 24102498}, {'no': 24141830, 'now': '12/12/22(Mon)22:41:18', 'name': 'Anonymous', 'com': '<a href=""#p24140735"" class=""quotelink"">&gt;&gt;24140735</a><br>drugs got involved<br>1/2 the time a cuck and hotwife split up they did some drugs and one of the two of them let it get out of hand<br><br>this happens a lot with porn stars too', 'time': 1670902878, 'resto': 24102498}, {'no': 24141845, 'now': '12/12/22(Mon)22:44:35', 'name': 'Anonymous', 'com': '<a href=""#p24102498"" class=""quotelink"">&gt;&gt;24102498</a><br>bumping just to make some people seethe', 'time': 1670903075, 'resto': 24102498}, {'no': 24142815, 'now': '12/13/22(Tue)01:49:54', 'name': 'Anonymous', 'com': '<a href=""#p24102540"" class=""quotelink"">&gt;&gt;24102540</a><br>As it should be', 'time': 1670914194, 'resto': 24102498}]",1670914194,0.0,0.0,280.0,64.0
133,24096048,,,12/05/22(Mon)17:31:43,Anonymous,Stay Strong.,Don&#039;t watch porn.,1667060074435477,.webm,720,1280,140,250,1670279503486607,1670279503,/PQHxGGKdK376zgEK6Wetg==,561906,0,,stay-strong,100,19,"[{'no': 24138317, 'now': '12/12/22(Mon)10:45:34', 'name': 'Anonymous', 'filename': '1655580639775', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670859934025085, 'time': 1670859934, 'md5': 'w/6XSv20fDyVJkbhpUU3Og==', 'fsize': 2856057, 'resto': 24096048}, {'no': 24138524, 'now': '12/12/22(Mon)11:31:30', 'name': 'Anonymous', 'com': '<a href=""#p24096070"" class=""quotelink"">&gt;&gt;24096070</a><br><span class=""quote"">&gt;come to qatar they said</span>', 'time': 1670862690, 'resto': 24096048}, {'no': 24139191, 'now': '12/12/22(Mon)14:03:28', 'name': 'Anonymous', 'com': '<a href=""#p24096048"" class=""quotelink"">&gt;&gt;24096048</a><br>why would i want to stop watching porn?', 'time': 1670871808, 'resto': 24096048}, {'no': 24140970, 'now': '12/12/22(Mon)19:51:09', 'name': 'Anonymous', 'com': '<a href=""#p24130085"" class=""quotelink"">&gt;&gt;24130085</a><br>Go to sleep Ye', 'time': 1670892669, 'resto': 24096048}, {'no': 24142778, 'now': '12/13/22(Tue)01:41:20', 'name': 'Anonymous', 'com': '<a href=""#p24096048"" class=""quotelink"">&gt;&gt;24096048</a><br>Aye aye captain', 'time': 1670913680, 'resto': 24096048}]",1670913680,0.0,0.0,95.0,18.0
134,24140891,,,12/12/22(Mon)19:33:42,The Gentleman of Forechan,Do any of you actually jack off to gore?,Is there anyone here who actually masturbates to gore? If so how did you develop this fetish? Also general gore thread for y&#039;all.,1670737383364463,.webm,480,752,159,250,1670891622606993,1670891622,nfjhOCq4atSDdPBYfioOvQ==,2957804,0,,do-any-of-you-actually-jack-off-to-gore,21,4,"[{'no': 24142148, 'now': '12/12/22(Mon)23:31:13', 'name': 'Anonymous', 'com': '<a href=""#p24140891"" class=""quotelink"">&gt;&gt;24140891</a><br>Umm, no? What I don’t understand is why people get upset watching gruesome videos. I can understand finding videos of that nature hard to watch sometimes because of it being ‘cringey’, but upsetting to watch? I don’t understand that mentality.', 'time': 1670905873, 'resto': 24140891}, {'no': 24142156, 'now': '12/12/22(Mon)23:33:41', 'name': 'Anonymous', 'com': '<a href=""#p24140900"" class=""quotelink"">&gt;&gt;24140900</a><br><a href=""#p24141477"" class=""quotelink"">&gt;&gt;24141477</a><br><a href=""#p24141482"" class=""quotelink"">&gt;&gt;24141482</a><br>Lol.', 'time': 1670906021, 'resto': 24140891}, {'no': 24142158, 'now': '12/12/22(Mon)23:34:42', 'name': 'Anonymous', 'com': '<a href=""#p24142148"" class=""quotelink"">&gt;&gt;24142148</a><br>This.', 'time': 1670906082, 'resto': 24140891}, {'no': 24142223, 'now': '12/12/22(Mon)23:47:18', 'name': 'Anonymous', 'com': '<a href=""#p24140891"" class=""quotelink"">&gt;&gt;24140891</a><br>i do not.', 'time': 1670906838, 'resto': 24140891}, {'no': 24142740, 'now': '12/13/22(Tue)01:27:28', 'name': 'Anonymous', 'com': '<a href=""#p24140891"" class=""quotelink"">&gt;&gt;24140891</a><br>kill yourself asap. ty.', 'time': 1670912848, 'resto': 24140891}]",1670912848,0.0,0.0,16.0,4.0
135,24087829,,,12/04/22(Sun)11:06:34,Anonymous,Men screaming out of pleasure,It&#039;s rare to see men being loud if they&#039;re not getting physical pain. post men who feel good.,1669401867424734,.webm,400,300,250,187,1670169994845586,1670169994,VEuFAwWRM4y2S/xA153wZA==,4062198,0,,men-screaming-out-of-pleasure,167,37,"[{'no': 24140088, 'now': '12/12/22(Mon)16:44:48', 'name': 'Anonymous', 'com': 'Minute 12:55<br><br>https://xhamster.com/videos/leche-6<wbr>9-booty-ebony-babe-rides-nacho-vida<wbr>l-4175147', 'time': 1670881488, 'resto': 24087829}, {'no': 24140653, 'now': '12/12/22(Mon)18:37:11', 'name': 'Anonymous', 'com': '<a href=""#p24139019"" class=""quotelink"">&gt;&gt;24139019</a><br>sauce', 'time': 1670888231, 'resto': 24087829}, {'no': 24140751, 'now': '12/12/22(Mon)19:02:25', 'name': 'Anonymous', 'filename': '720P_4000K_341573101', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670889745388643, 'time': 1670889745, 'md5': 'cZb1Be7go751ZscnIHr2DQ==', 'fsize': 3944952, 'resto': 24087829}, {'no': 24142052, 'now': '12/12/22(Mon)23:16:12', 'name': 'Anonymous', 'com': '<a href=""#p24128274"" class=""quotelink"">&gt;&gt;24128274</a><br>Best video in the thread.', 'time': 1670904972, 'resto': 24087829}, {'no': 24142652, 'now': '12/13/22(Tue)01:11:06', 'name': 'Anonymous', 'com': '<a href=""#p24096373"" class=""quotelink"">&gt;&gt;24096373</a><br>LMFAO, this is David Goggins cumming', 'time': 1670911866, 'resto': 24087829}]",1670911866,0.0,0.0,162.0,36.0
136,24089003,,,12/04/22(Sun)15:12:15,Anonymous,Sundresses,,1669899848813819,.webm,480,720,151,250,1670184735391260,1670184735,/qMLMLC2vi4l5mVXG1vLZg==,2906552,0,,sundresses,189,38,"[{'no': 24140121, 'now': '12/12/22(Mon)16:49:21', 'name': 'Anonymous', 'com': '<a href=""#p24105790"" class=""quotelink"">&gt;&gt;24105790</a><br>get your son dna tested', 'time': 1670881761, 'resto': 24089003}, {'no': 24140128, 'now': '12/12/22(Mon)16:50:22', 'name': 'Anonymous', 'com': '<a href=""#p24107141"" class=""quotelink"">&gt;&gt;24107141</a><br>this is awesome, got any more?', 'time': 1670881822, 'resto': 24089003}, {'no': 24140498, 'now': '12/12/22(Mon)18:03:32', 'name': 'Anonymous', 'com': '<a href=""#p24134585"" class=""quotelink"">&gt;&gt;24134585</a><br><span class=""quote"">&gt;they can&#039;t filter it.</span><br>how so?', 'time': 1670886212, 'resto': 24089003}, {'no': 24141012, 'now': '12/12/22(Mon)20:03:06', 'name': 'Anonymous', 'com': '<a href=""#p24135795"" class=""quotelink"">&gt;&gt;24135795</a><br>You can&#039;t force people to change. They alone must face their demons. You can&#039;t wait on them forever.', 'time': 1670893386, 'resto': 24089003}, {'no': 24142599, 'now': '12/13/22(Tue)01:01:16', 'name': 'Anonymous', 'com': '<a href=""#p24089003"" class=""quotelink"">&gt;&gt;24089003</a><br>More please', 'time': 1670911276, 'resto': 24089003}]",1670911276,0.0,0.0,184.0,38.0
137,24131745,,,12/11/22(Sun)12:30:03,Anonymous,JEWISH SLUTS,German here. All I can think about is fucking kikes with big tits. <br><br>This is a direct violation of my programming.,1670644222213094,.webm,720,1280,140,250,1670779803006368,1670779803,vcpmuzfOfOdBteWi628BMQ==,3051153,0,,jewish-sluts,59,6,"[{'no': 24142430, 'now': '12/13/22(Tue)00:22:28', 'name': 'Anonymous', 'com': '<a href=""#p24131745"" class=""quotelink"">&gt;&gt;24131745</a><br>if youre truly german, never breed with their females... imagine the abomination that would be created.', 'time': 1670908948, 'resto': 24131745}, {'no': 24142457, 'now': '12/13/22(Tue)00:28:32', 'name': 'Anonymous', 'com': '<a href=""#p24142430"" class=""quotelink"">&gt;&gt;24142430</a><br>honestly.. breeding them would be better for everyone, just don&#039;t join the religion.', 'time': 1670909312, 'resto': 24131745}, {'no': 24142474, 'now': '12/13/22(Tue)00:31:50', 'name': 'Anonymous', 'com': '<a href=""#p24138563"" class=""quotelink"">&gt;&gt;24138563</a><br>It actually didn&#039;t happen, lol', 'time': 1670909510, 'resto': 24131745}, {'no': 24142475, 'now': '12/13/22(Tue)00:32:05', 'name': 'Anonymous', 'com': '<a href=""#p24142457"" class=""quotelink"">&gt;&gt;24142457</a><br>cap', 'time': 1670909525, 'resto': 24131745}, {'no': 24142533, 'now': '12/13/22(Tue)00:44:51', 'name': 'Anonymous', 'com': '<a href=""#p24142457"" class=""quotelink"">&gt;&gt;24142457</a><br><span class=""quote"">&gt;honestly.. breeding them would be better for everyone, just don&#039;t join the religion.</span><br>I thought the behavior was genetic', 'time': 1670910291, 'resto': 24131745}]",1670910291,0.0,0.0,54.0,6.0
138,24133767,,,12/11/22(Sun)18:01:47,Anonymous,,female foreskin,1640462407275,.webm,1080,1080,250,250,1670799707732549,1670799707,r51fVyLl2+Q3YIDeXEYvoQ==,1383775,0,,female-foreskin,23,3,"[{'no': 24139090, 'now': '12/12/22(Mon)13:46:27', 'name': 'Anonymous', 'com': '<a href=""#p24137185"" class=""quotelink"">&gt;&gt;24137185</a><br>Far more forms between the labia minora and majora. Female foreskin is the labia minora.', 'time': 1670870787, 'resto': 24133767}, {'no': 24141375, 'now': '12/12/22(Mon)21:10:49', 'name': 'Anonymous', 'com': '<a href=""#p24138705"" class=""quotelink"">&gt;&gt;24138705</a><br>women are not genitally mutilated immediately after birth like men are', 'time': 1670897449, 'resto': 24133767}, {'no': 24142387, 'now': '12/13/22(Tue)00:16:23', 'name': 'Anonymous', 'com': '<a href=""#p24141375"" class=""quotelink"">&gt;&gt;24141375</a><br>why does this bother you? are you sad they took a small part of your already small dick? People with big dicks don&#039;t care about circumcision', 'time': 1670908583, 'resto': 24133767}, {'no': 24142401, 'now': '12/13/22(Tue)00:18:09', 'name': 'Anonymous', 'com': '<a href=""#p24142387"" class=""quotelink"">&gt;&gt;24142387</a><br>ahh yes the completion of the male only mutilation factory at work, shame the final product. what a cunt you are.', 'time': 1670908689, 'resto': 24133767}, {'no': 24142483, 'now': '12/13/22(Tue)00:33:44', 'name': 'The kemo that is curing /B/', 'com': '<a href=""#p24134731"" class=""quotelink"">&gt;&gt;24134731</a><br><a href=""#p24134784"" class=""quotelink"">&gt;&gt;24134784</a><br>If you want to get technical it&#039;s called the prepuce for both males and females.', 'time': 1670909624, 'resto': 24133767}]",1670909624,0.0,0.0,18.0,3.0
139,24140899,,,12/12/22(Mon)19:34:56,Anonymous,YLYL : Sneed Edition,this place stinks,Lotsa_Spaghetti,.webm,800,600,250,187,1670891696765836,1670891696,VbdKkATKL4XD7e1so+51rg==,3944776,0,,ylyl-sneed-edition,9,9,"[{'no': 24141143, 'now': '12/12/22(Mon)20:27:58', 'name': 'Anonymous', 'filename': '1660284368263442', 'ext': '.webm', 'w': 576, 'h': 1024, 'tn_w': 70, 'tn_h': 125, 'tim': 1670894878953288, 'time': 1670894878, 'md5': 'ivOiUhGZwN3yX6uDzk9V0w==', 'fsize': 2471484, 'resto': 24140899}, {'no': 24141153, 'now': '12/12/22(Mon)20:28:54', 'name': 'Anonymous', 'filename': '1669179792014878', 'ext': '.webm', 'w': 640, 'h': 800, 'tn_w': 100, 'tn_h': 125, 'tim': 1670894934613745, 'time': 1670894934, 'md5': 'gemUpkeeRrsb6h/PUFVpmw==', 'fsize': 1341430, 'resto': 24140899}, {'no': 24141986, 'now': '12/12/22(Mon)23:08:14', 'name': 'Anonymous', 'filename': 'webothhaveautism', 'ext': '.webm', 'w': 852, 'h': 480, 'tn_w': 125, 'tn_h': 70, 'tim': 1670904494410044, 'time': 1670904494, 'md5': 'EoDRF1o9xHSnhgDutvfs1Q==', 'fsize': 3864710, 'resto': 24140899}, {'no': 24142135, 'now': '12/12/22(Mon)23:28:35', 'name': 'Anonymous', 'com': '<a href=""#p24140899"" class=""quotelink"">&gt;&gt;24140899</a><br><a href=""#p24140901"" class=""quotelink"">&gt;&gt;24140901</a><br><a href=""#p24140903"" class=""quotelink"">&gt;&gt;24140903</a><br><a href=""#p24141040"" class=""quotelink"">&gt;&gt;24141040</a><br><a href=""#p24141140"" class=""quotelink"">&gt;&gt;24141140</a><br><a href=""#p24141143"" class=""quotelink"">&gt;&gt;24141143</a><br><a href=""#p24141153"" class=""quotelink"">&gt;&gt;24141153</a><br><a href=""#p24141986"" class=""quotelink"">&gt;&gt;24141986</a>', 'filename': 'BASED', 'ext': '.webm', 'w': 480, 'h': 854, 'tn_w': 70, 'tn_h': 125, 'tim': 1670905715769450, 'time': 1670905715, 'md5': 'utwEDQD7uw7Xk6UgKfJdHA==', 'fsize': 1474294, 'resto': 24140899}, {'no': 24142367, 'now': '12/13/22(Tue)00:13:56', 'name': 'Anonymous', 'filename': 'basd', 'ext': '.webm', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670908436521707, 'time': 1670908436, 'md5': 'rbqqfkzMCM+5cWKTtWmbFw==', 'fsize': 1042624, 'resto': 24140899}]",1670908436,0.0,0.0,4.0,4.0
140,24138606,,,12/12/22(Mon)11:51:33,Anonymous,DiY,Do it Yourself / Predicament<br><br>Cause nothing is hotter than when she does it herself.,1669675160357347,.webm,854,480,250,140,1670863893726938,1670863893,vw2UCUl3KG9Zt43NUH5Rsw==,4106174,0,,diy,11,5,"[{'no': 24140574, 'now': '12/12/22(Mon)18:20:10', 'name': 'Anonymous', 'com': '<a href=""#p24139620"" class=""quotelink"">&gt;&gt;24139620</a><br>https://www.gastroparts.com/da/part<wbr>-107499<br><br>besides the clicker, she would use a microswitch with an extended arm on it. <br><br>you basically take an extension cord, cut it in two, take one wire and match it with the same color on both sides. the second wire you pass through the switch.<br><br>Be aware that you&#039;ll need a switch with either 240v or 120v depending on where you live. Wrong switch will just burn, maybe trigger the relay in your house. <br>Make sure to get as high amp (A) as you can get, as the switch will need to be able to withstand the spikes in power consumption. <br><br>If you make a switch yourself, please insulate the wires before doing anything ... fun', 'time': 1670887210, 'resto': 24138606}, {'no': 24140674, 'now': '12/12/22(Mon)18:44:15', 'name': 'Anonymous', 'com': '<a href=""#p24140482"" class=""quotelink"">&gt;&gt;24140482</a><br><a href=""#p24140574"" class=""quotelink"">&gt;&gt;24140574</a><br>Even easier... if you wanted to pay the money, there is an Etsy shop &quot;Research and Desire&quot; that makes a product called Deepthroat Trainer. You mount a dildo to the front of it. It has a sensor on it to detect how far your face is from the device. The display changes color depending on if you show be going in or out. You connect it to your phone and it will run you through a training a program that either you or a master/mistress has pre-programmed. You will get stats and a grade at the end of the training.<br><br>You can also attach accessories to it - so a vibrator to reward you when performing well, or electric shocks to punish you when performing poorly.<br><br>I&#039;ve never tried it, but it has great reviews, and I&#039;m thinking about buying one.<br><br>Just let Mistress/Master lock you up in front of that thing for a few hours while they go out and have fun with their friends.', 'filename': 'Deepthroat_Trainer_power_on_video_trimmed_no_audio_slhxrb', 'ext': '.webm', 'w': 900, 'h': 720, 'tn_w': 125, 'tn_h': 100, 'tim': 1670888655381581, 'time': 1670888655, 'md5': 'RKQMoRrRDbuOQR27IKcxUA==', 'fsize': 594578, 'resto': 24138606}, {'no': 24141256, 'now': '12/12/22(Mon)20:44:50', 'name': 'Anonymous', 'com': '<a href=""#p24140674"" class=""quotelink"">&gt;&gt;24140674</a><br>Oh wow! I wonder if this thing actually works. Would love to find video of someone being trained on it.', 'time': 1670895890, 'resto': 24138606}, {'no': 24141546, 'now': '12/12/22(Mon)21:44:49', 'name': 'Anonymous', 'com': '<a href=""#p24140482"" class=""quotelink"">&gt;&gt;24140482</a><br>https://mega.nz/file/MJRmQSDD#4tOOb<wbr>YQg-iJGxoPY5oNLktbDs61e71cv4Lxxzl8i<wbr>0ks<br>https://mega.nz/file/MYJjwKja#5LSny<wbr>CkAEWp5lcjAVk4KyUXIMFq3d19YqYfj6hZr<wbr>f3I<br><br>I can&#039;t now but if i remember i&#039;ll upload what i have, it&#039;s not updated since it&#039;s almost a year old but it&#039;s something', 'time': 1670899489, 'resto': 24138606}, {'no': 24142322, 'now': '12/13/22(Tue)00:05:53', 'name': 'Anonymous', 'com': 'Anyone else use the Self Bondage Blowjob trainer application? Uses computer vision based on the color of your dildo to determine suck depth, etc. You can create special rules for sessions, stuff like how many sucks you have to do to be released, what percent chance each suck has to be a deepthroat, or an extra deepthroat, or how long you have to hold it down your throat for it to count. You can even have it punish you by adding sucks if you fail to hold it long enough, etc. <br><br>You can also send other people a session as a file, but there doesn&#039;t seem to be any community around it that shares sessions as a challenge. I think it would be pretty cool if there was. <br><br><a href=""#p24140674"" class=""quotelink"">&gt;&gt;24140674</a><br>I&#039;ve been considering getting one of these for a while, anyone tried it before? Would you recommend it?<br><br>gif not directly related.', 'filename': 'metalbondage-liz-blowjob-machine', 'ext': '.gif', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670907953408510, 'time': 1670907953, 'md5': 'MnfVaUpfjCWiulIh9lSydA==', 'fsize': 3090574, 'resto': 24138606}]",1670907953,0.0,0.0,6.0,3.0
141,24109107,,,12/07/22(Wed)22:18:59,Anonymous,,Awesome buttholes,1670362759949,.gif,500,281,250,140,1670469539942515,1670469539,u7VnU2WD0ZbxO934BnqjSA==,2088602,0,,awesome-buttholes,217,112,"[{'no': 24141072, 'now': '12/12/22(Mon)20:15:34', 'name': 'Anonymous', 'com': '<a href=""#p24119956"" class=""quotelink"">&gt;&gt;24119956</a><br>There is nothing edgy or cool about this. Clean it up you fucking yeti.<br>And she has the cheek to sit there with plucked fucking eyebrows.', 'time': 1670894134, 'resto': 24109107}, {'no': 24141244, 'now': '12/12/22(Mon)20:42:20', 'name': 'Anonymous', 'com': '<a href=""#p24135897"" class=""quotelink"">&gt;&gt;24135897</a><br>Sara Bell, maybe?', 'time': 1670895740, 'resto': 24109107}, {'no': 24141943, 'now': '12/12/22(Mon)23:02:57', 'name': 'Anonymous', 'filename': '1620220086121', 'ext': '.webm', 'w': 540, 'h': 960, 'tn_w': 70, 'tn_h': 125, 'tim': 1670904177390066, 'time': 1670904177, 'md5': 'BAYELNEkhjHl8WJtYT3UHQ==', 'fsize': 4148168, 'resto': 24109107}, {'no': 24141972, 'now': '12/12/22(Mon)23:07:05', 'name': 'Anonymous', 'filename': '1616029791875', 'ext': '.webm', 'w': 860, 'h': 484, 'tn_w': 125, 'tn_h': 70, 'tim': 1670904425321119, 'time': 1670904425, 'md5': 'LK1z6bYQHs3QFKFDgJgEJA==', 'fsize': 4122371, 'resto': 24109107}, {'no': 24142255, 'now': '12/12/22(Mon)23:53:14', 'name': 'Anonymous', 'com': 'Anyone got the clip of the girl in a skirt, fingering her ass and saying <br><span class=""quote"">&gt;look how tight my asshole is. How bad do you want to stick your cock in it? </span><br>Before tasting her finger and sticking it back in', 'time': 1670907194, 'resto': 24109107}]",1670907194,0.0,0.0,212.0,110.0
