,no,sticky,closed,now,name,sub,com,time,resto,capcode,semantic_url,replies,images,omitted_posts,omitted_images,last_replies,last_modified,filename,ext,w,h,tn_w,tn_h,tim,md5,fsize,bumplimit,imagelimit
127,4858585,,,12/03/22(Sat)21:20:49,Anonymous,Among us schizo thread,I need to lose IQ point please help me.,1670120449,0,,among-us-schizo-thread,9,5,4.0,2.0,"[{'no': 4865703, 'now': '12/08/22(Thu)21:30:02', 'name': 'Anonymous', 'com': '<a href=""#p4865687"" class=""quotelink"">&gt;&gt;4865687</a>', 'filename': 'amongus minecraft', 'ext': '.webm', 'w': 600, 'h': 400, 'tn_w': 125, 'tn_h': 83, 'tim': 1670553002807853, 'time': 1670553002, 'md5': 'KxnqyxPQC4egabfZrZVe0w==', 'fsize': 2073753, 'resto': 4858585}, {'no': 4865706, 'now': '12/08/22(Thu)21:32:20', 'name': 'Anonymous', 'com': '<a href=""#p4865687"" class=""quotelink"">&gt;&gt;4865687</a><br>That&#039;s all I got', 'filename': 'amogus in real life', 'ext': '.webm', 'w': 216, 'h': 162, 'tn_w': 125, 'tn_h': 93, 'tim': 1670553140497351, 'time': 1670553140, 'md5': 'eRR1+8/9HNtQ4DCG3d8OMw==', 'fsize': 784024, 'resto': 4858585}, {'no': 4865712, 'now': '12/08/22(Thu)21:35:54', 'name': 'Anonymous', 'com': '<a href=""#p4865687"" class=""quotelink"">&gt;&gt;4865687</a><br>the hello moto ringtone? https://www.youtube.com/watch?v=MLI<wbr>aKIwOmN8', 'time': 1670553354, 'resto': 4858585}, {'no': 4865739, 'now': '12/08/22(Thu)22:04:43', 'name': 'Anonymous', 'com': '<a href=""#p4865712"" class=""quotelink"">&gt;&gt;4865712</a><br>It kinda sounds like that, but is there some kind of sound effect based on that, that people use for something? It sounded like it was played repeatedly during some kind of video when I heard it. Plus it didn&#039;t sound as old and muffled as the ringtone, it sounded more like OP&#039;s clip.', 'time': 1670555083, 'resto': 4858585}, {'no': 4865857, 'now': '12/09/22(Fri)01:08:56', 'name': 'Anonymous', 'com': 'amog us??', 'filename': 'amogus3', 'ext': '.webm', 'w': 300, 'h': 300, 'tn_w': 70, 'tn_h': 125, 'tim': 1670566136619628, 'time': 1670566136, 'md5': 'vOScNRGjAkcq4tTBSV8Unw==', 'fsize': 1475304, 'resto': 4858585}]",1670566136,1635225964048,.webm,576.0,576.0,250.0,250.0,1670120449623371.0,ZZ5AYUs6QRsdhB6feJC50A==,1582628.0,0.0,0.0
128,4862923,,,12/06/22(Tue)20:40:04,Anonymous,Animation and how to get it,Post animations that are made for the internet niche rather than clipped. Where do people get this stuff? Can it be commissioned?,1670377204,0,,animation-and-how-to-get-it,11,7,6.0,4.0,"[{'no': 4863130, 'now': '12/06/22(Tue)23:30:48', 'name': 'Anonymous', 'com': '<a href=""#p4863080"" class=""quotelink"">&gt;&gt;4863080</a><br>was it the one here <a href=""#p4862924"" class=""quotelink"">&gt;&gt;4862924</a> at 0:38?', 'time': 1670387448, 'resto': 4862923}, {'no': 4863848, 'now': '12/07/22(Wed)15:04:25', 'name': 'Anonymous', 'com': '<a href=""#p4862923"" class=""quotelink"">&gt;&gt;4862923</a><br>Better with sound, but I am too lazy to make one so here&#039;s full source<br><br>https://www.youtube.com/watch?v=sVd<wbr>TCrBRMmE', 'filename': 'ChadSequence', 'ext': '.webm', 'w': 480, 'h': 240, 'tn_w': 125, 'tn_h': 62, 'tim': 1670443465644656, 'time': 1670443465, 'md5': 'Ua0wEIgYnXAKY4t0et8dUw==', 'fsize': 2296220, 'resto': 4862923}, {'no': 4863884, 'now': '12/07/22(Wed)15:37:15', 'name': 'Anonymous', 'filename': '1660859233706214', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670445435242095, 'time': 1670445435, 'md5': 'G5J+t6cmmfz0sWKzq0FNrw==', 'fsize': 3919649, 'resto': 4862923}, {'no': 4865779, 'now': '12/08/22(Thu)22:39:51', 'name': 'Anonymous', 'com': '<a href=""#p4862923"" class=""quotelink"">&gt;&gt;4862923</a><br>anime', 'filename': '20221111', 'ext': '.gif', 'w': 250, 'h': 141, 'tn_w': 125, 'tn_h': 70, 'tim': 1670557191844177, 'time': 1670557191, 'md5': '5m4/lOmalimON5OPTFsWjA==', 'fsize': 793546, 'resto': 4862923}, {'no': 4865796, 'now': '12/08/22(Thu)23:10:50', 'name': 'Anonymous', 'com': '<a href=""#p4862924"" class=""quotelink"">&gt;&gt;4862924</a><br>These new pepes are from the pepe creator himself.<br>After losing pepe to the world, killing pepe, decrying pepe in a leftist documentary and going back to being a nobody he&#039;s now making these nice pepes. <br>I&#039;m happy he&#039;s doing such pure pepes and improving his skills.', 'time': 1670559050, 'resto': 4862923}]",1670559050,BoomerIsAStateOfMind,.webm,1136.0,640.0,250.0,140.0,1670377204651344.0,aWOorl0PFoZEDhMw67ehYA==,4168528.0,0.0,0.0
129,4857425,,,12/03/22(Sat)01:24:41,Anonymous,FROG thread for FROG appreciation and love,"All frogs are welcome in this thread. Pepe, apu, peepo, fregs- all frog adjacent webms, gifs, etc. Are encouraged. You can even post webms of irl frogs, too!<br><br>I love this little mf like you wouldn&#039;t believe",1670048681,0,,frog-thread-for-frog-appreciation-and-love,71,39,66.0,38.0,"[{'no': 4865556, 'now': '12/08/22(Thu)19:02:02', 'name': 'Anonymous', 'com': '<a href=""#p4865373"" class=""quotelink"">&gt;&gt;4865373</a><br>Goose?<br><br><span class=""quote"">&gt;5G</span>', 'time': 1670544122, 'resto': 4857425}, {'no': 4865661, 'now': '12/08/22(Thu)20:44:05', 'name': 'Anonymous', 'com': '<a href=""#p4862469"" class=""quotelink"">&gt;&gt;4862469</a><br>I&#039;ve seen this one a lot but have only now noticed the sad frog in the attic', 'time': 1670550245, 'resto': 4857425}, {'no': 4865678, 'now': '12/08/22(Thu)21:04:09', 'name': 'Anonymous', 'filename': '1619728495789', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670551449549999, 'time': 1670551449, 'md5': 'NcgFkYOwOfxZt7LdAGXEbA==', 'fsize': 2753244, 'resto': 4857425}, {'no': 4865681, 'now': '12/08/22(Thu)21:10:52', 'name': 'Anonymous', 'com': '<a href=""#p4862497"" class=""quotelink"">&gt;&gt;4862497</a><br>Keked', 'time': 1670551852, 'resto': 4857425}, {'no': 4865772, 'now': '12/08/22(Thu)22:33:20', 'name': 'Anonymous', 'com': '<a href=""#p4857427"" class=""quotelink"">&gt;&gt;4857427</a><br>ayo can a nigga get sauce on that song?', 'time': 1670556800, 'resto': 4857425}]",1670556800,1661239545776127,.webm,640.0,640.0,250.0,250.0,1670048681206014.0,YhP7qXEx/Bkikl/wr1Ck6g==,3718496.0,0.0,0.0
130,4841921,,,11/22/22(Tue)08:57:24,Anonymous,,Oblivious people making a twat of themselves in public.,1669125444,0,,oblivious-people-making-a-twat-of-themselves-in,252,49,247.0,47.0,"[{'no': 4865209, 'now': '12/08/22(Thu)14:58:27', 'name': 'Anonymous', 'com': '<a href=""#p4841921"" class=""quotelink"">&gt;&gt;4841921</a><br>Based thread is that way OP', 'time': 1670529507, 'resto': 4841921}, {'no': 4865307, 'now': '12/08/22(Thu)16:35:45', 'name': 'Anonymous', 'com': '<a href=""#p4864933"" class=""quotelink"">&gt;&gt;4864933</a><br>same here. i didnt used to hate the fags and blacks but the past 4 to 5 years they have really gotten on my nerves', 'time': 1670535345, 'resto': 4841921}, {'no': 4865591, 'now': '12/08/22(Thu)19:30:40', 'name': 'Anonymous', 'com': '<a href=""#p4846083"" class=""quotelink"">&gt;&gt;4846083</a>', 'filename': '30ff7a6c18ba93134d94516d9cb8c62c', 'ext': '.gif', 'w': 400, 'h': 376, 'tn_w': 125, 'tn_h': 117, 'tim': 1670545840903431, 'time': 1670545840, 'md5': '/HwX6mRGU7jkrcixPB75Yw==', 'fsize': 3122595, 'resto': 4841921}, {'no': 4865734, 'now': '12/08/22(Thu)22:01:01', 'name': 'Anonymous', 'com': '<a href=""#p4864912"" class=""quotelink"">&gt;&gt;4864912</a>', 'filename': 'irate_bosmer_argues_with_Imperial_and_Nord', 'ext': '.webm', 'w': 608, 'h': 1080, 'tn_w': 70, 'tn_h': 125, 'tim': 1670554861806104, 'time': 1670554861, 'md5': 'HX++2k74yMP0eoQI7Weewg==', 'fsize': 5019076, 'resto': 4841921}, {'no': 4865745, 'now': '12/08/22(Thu)22:13:04', 'name': 'Anonymous', 'com': '<a href=""#p4852022"" class=""quotelink"">&gt;&gt;4852022</a><br>Hope, can&#039;t you read his shirt?', 'time': 1670555584, 'resto': 4841921}]",1670555584,this guys energy is what we need,.webm,300.0,480.0,156.0,250.0,1669125444744447.0,ieOXhIcnvcdz6jPQcb28xg==,6187347.0,0.0,0.0
131,4782962,,,10/15/22(Sat)14:53:04,Anonymous,/co/ - cartoons and animation,"Traditional, digital, and stop-motion animation and other /co/-related content. Previous thread hit file limit: <span class=""deadlink"">&gt;&gt;4706633</span><br><br>[spooky edition]",1665859984,0,,co-cartoons-and-animation,258,150,253.0,146.0,"[{'no': 4864336, 'now': '12/07/22(Wed)23:07:19', 'name': 'Anonymous', 'filename': 'The Business', 'ext': '.webm', 'w': 478, 'h': 360, 'tn_w': 125, 'tn_h': 94, 'tim': 1670472439137607, 'time': 1670472439, 'md5': 'E79ysahh4UYNQfvjlq5MZw==', 'fsize': 3075561, 'resto': 4782962}, {'no': 4864338, 'now': '12/07/22(Wed)23:09:02', 'name': 'Anonymous', 'filename': '1621469853509', 'ext': '.webm', 'w': 960, 'h': 540, 'tn_w': 125, 'tn_h': 70, 'tim': 1670472542220917, 'time': 1670472542, 'md5': 'Rtzh4tC29gfNk6iAXvq6LA==', 'fsize': 5828822, 'resto': 4782962}, {'no': 4864339, 'now': '12/07/22(Wed)23:10:56', 'name': 'Anonymous', 'com': '<a href=""#p4864336"" class=""quotelink"">&gt;&gt;4864336</a><br><a href=""#p4864338"" class=""quotelink"">&gt;&gt;4864338</a><br>my nigga', 'filename': 'Zack', 'ext': '.webm', 'w': 560, 'h': 416, 'tn_w': 125, 'tn_h': 92, 'tim': 1670472656238090, 'time': 1670472656, 'md5': 'G+etdra9LGzO20qTKzxGhA==', 'fsize': 5769467, 'resto': 4782962}, {'no': 4864340, 'now': '12/07/22(Wed)23:13:56', 'name': 'Anonymous', 'filename': 'metalocalypse - Duncan Hills Coffee Jingle', 'ext': '.webm', 'w': 624, 'h': 352, 'tn_w': 125, 'tn_h': 70, 'tim': 1670472836036451, 'time': 1670472836, 'md5': 'mtMwEKhIZ85qQTzf5kaQzQ==', 'fsize': 3705038, 'resto': 4782962}, {'no': 4865729, 'now': '12/08/22(Thu)21:55:02', 'name': 'Anonymous', 'com': '<a href=""#p4860963"" class=""quotelink"">&gt;&gt;4860963</a><br>I noticed it now. And I fapped to it.', 'time': 1670554502, 'resto': 4782962}]",1670554502,Frankelda S01E01 - Dame Tu Nombre 480pcrf46aspasuben,.webm,852.0,480.0,250.0,140.0,1665859984923905.0,RJHo45NiFCQgcsw6pQmdJw==,6174323.0,0.0,1.0
132,4847624,,,11/26/22(Sat)03:42:46,Anonymous,,Its Caturday,1669452166,0,,its-caturday,217,89,212.0,88.0,"[{'no': 4865167, 'now': '12/08/22(Thu)14:20:37', 'name': 'Anonymous', 'com': '<a href=""#p4847649"" class=""quotelink"">&gt;&gt;4847649</a><br>You can see little spots on the hand where the skin was slightly ruptred. But other than that, cats can be trained not to scratch during play.', 'time': 1670527237, 'resto': 4847624}, {'no': 4865171, 'now': '12/08/22(Thu)14:26:31', 'name': 'Anonymous', 'com': '<a href=""#p4849987"" class=""quotelink"">&gt;&gt;4849987</a><br>damn', 'time': 1670527591, 'resto': 4847624}, {'no': 4865331, 'now': '12/08/22(Thu)16:45:35', 'name': 'Anonymous', 'com': '<a href=""#p4863326"" class=""quotelink"">&gt;&gt;4863326</a>', 'filename': 'cringe cat sprechen sie deutsch', 'ext': '.webm', 'w': 368, 'h': 360, 'tn_w': 125, 'tn_h': 122, 'tim': 1670535935863399, 'time': 1670535935, 'md5': 'LwoVGyQ6et95qiO3yReYJw==', 'fsize': 522480, 'resto': 4847624}, {'no': 4865361, 'now': '12/08/22(Thu)17:07:39', 'name': 'Anonymous', 'com': '<a href=""#p4863911"" class=""quotelink"">&gt;&gt;4863911</a><br>who the fuck posts on 4chan to pass the time?<br>that&#039;s objectively worse than having a few drinks.', 'time': 1670537259, 'resto': 4847624}, {'no': 4865636, 'now': '12/08/22(Thu)20:25:44', 'name': 'Anonymous', 'com': '<a href=""#p4854452"" class=""quotelink"">&gt;&gt;4854452</a><br>underrated', 'time': 1670549144, 'resto': 4847624}]",1670549144,1669077975582471,.webm,360.0,640.0,140.0,250.0,1669452166920639.0,lUgBvp42HMV1RgPK61NC2g==,3626232.0,0.0,0.0
133,4859531,,,12/04/22(Sun)14:35:37,Anonymous,edit thread,send some edits here,1670182537,0,,edit-thread,4,1,,,"[{'no': 4859771, 'now': '12/04/22(Sun)17:34:48', 'name': 'Anonymous', 'com': '<a href=""#p4859531"" class=""quotelink"">&gt;&gt;4859531</a><br>18+ website', 'time': 1670193288, 'resto': 4859531}, {'no': 4860220, 'now': '12/04/22(Sun)22:57:50', 'name': 'Anonymous', 'filename': 'test', 'ext': '.webm', 'w': 516, 'h': 478, 'tn_w': 125, 'tn_h': 115, 'tim': 1670212670471503, 'time': 1670212670, 'md5': '2VHIaWo8yu22OgqqoXqIWA==', 'fsize': 592146, 'resto': 4859531}, {'no': 4861737, 'now': '12/06/22(Tue)01:14:27', 'name': 'Anonymous', 'com': '<a href=""#p4859531"" class=""quotelink"">&gt;&gt;4859531</a><br>18+ website', 'time': 1670307267, 'resto': 4859531}, {'no': 4865590, 'now': '12/08/22(Thu)19:29:07', 'name': 'Anonymous', 'com': '<a href=""#p4859531"" class=""quotelink"">&gt;&gt;4859531</a><br>Wut', 'time': 1670545747, 'resto': 4859531}]",1670545747,video_2022-11-11_18-07-18,.webm,320.0,320.0,250.0,250.0,1670182537474847.0,oqVmPjWN0QbOZ0lPs/WdXg==,1831426.0,0.0,0.0
134,4853096,,,11/29/22(Tue)20:00:03,Anonymous,,R. Kelly / Michael Jackson / 6ix9ine / CeeLo Green thread,1669770003,0,,r-kelly-michael-jackson-6ix9ine-ceelo-green,11,3,6.0,3.0,"[{'no': 4857168, 'now': '12/02/22(Fri)21:22:00', 'name': 'Anonymous', 'com': '<a href=""#p4854900"" class=""quotelink"">&gt;&gt;4854900</a><br>Three pedophiles and a date-raper. Seems kinda specific.', 'time': 1670034120, 'resto': 4853096}, {'no': 4858932, 'now': '12/04/22(Sun)02:33:48', 'name': 'Anonymous', 'com': '<a href=""#p4857168"" class=""quotelink"">&gt;&gt;4857168</a><br>You&#039;re looking too much into this', 'time': 1670139228, 'resto': 4853096}, {'no': 4861213, 'now': '12/05/22(Mon)17:16:39', 'name': 'Anonymous', 'com': '<a href=""#p4854900"" class=""quotelink"">&gt;&gt;4854900</a><br>OP, I think no one will make other music webms anymore considering that It&#039;s hard to and that It&#039;s a niche topic for this board. This thread will likely die soon. Have fun and farewell.', 'time': 1670278599, 'resto': 4853096}, {'no': 4863447, 'now': '12/07/22(Wed)08:01:57', 'name': 'Anonymous', 'com': 'Bump', 'time': 1670418117, 'resto': 4853096}, {'no': 4865561, 'now': '12/08/22(Thu)19:05:33', 'name': 'Anonymous', 'com': 'Bump', 'time': 1670544333, 'resto': 4853096}]",1670544333,Do What U Want,.webm,852.0,424.0,250.0,124.0,1669770003454913.0,ZC+zTU7Wlez/P04BT0VqPw==,4460335.0,0.0,0.0
135,4860165,,,12/04/22(Sun)22:10:35,Anonymous,ylyl - Low Tier God Edition,I need some more LTG shit to laugh at. Anybody got some good ones?,1670209835,0,,ylyl-low-tier-god-edition,7,3,2.0,1.0,"[{'no': 4863502, 'now': '12/07/22(Wed)09:02:30', 'name': 'Anonymous', 'com': '<a href=""#p4860165"" class=""quotelink"">&gt;&gt;4860165</a><br>Anyone please got the clip where he&#039;s with that one gf and she&#039;s telling about some crap and he gets mad and she goes &quot;I&#039;m SAHRY&quot; and he drops his combo. He goes &quot;why are you in my establishment&quot; it&#039;s a hilarious clip but it got taken down', 'time': 1670421750, 'resto': 4860165}, {'no': 4863779, 'now': '12/07/22(Wed)13:32:05', 'name': 'Anonymous', 'filename': 'Wholesome', 'ext': '.webm', 'w': 360, 'h': 358, 'tn_w': 125, 'tn_h': 124, 'tim': 1670437925933391, 'time': 1670437925, 'md5': 'v/QcdjTR2YJ3Ke7+BXqJcg==', 'fsize': 647855, 'resto': 4860165}, {'no': 4864095, 'now': '12/07/22(Wed)19:05:59', 'name': 'Anonymous', 'filename': '1655438468554', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670457959845863, 'time': 1670457959, 'md5': 'Xp4+CHk5Fks2xd95gsviyw==', 'fsize': 2025556, 'resto': 4860165}, {'no': 4865298, 'now': '12/08/22(Thu)16:30:06', 'name': 'Anonymous', 'com': '<a href=""#p4863502"" class=""quotelink"">&gt;&gt;4863502</a><br>https://www.youtube.com/watch?v=iVC<wbr>VUbtGzW8', 'time': 1670535006, 'resto': 4860165}, {'no': 4865404, 'now': '12/08/22(Thu)17:38:34', 'name': 'Anonymous', 'com': '<a href=""#p4864095"" class=""quotelink"">&gt;&gt;4864095</a><br><br>Why does he hate his own kind so much', 'time': 1670539114, 'resto': 4860165}]",1670539114,donnell low tier god 345ga,.webm,266.0,180.0,250.0,169.0,1670209835616609.0,+WYqqWsUYZcbpMIsTlIp0Q==,3777029.0,0.0,0.0
136,4854210,,,11/30/22(Wed)15:43:49,Anonymous,XX Trolled,Females being trolled<br>Bonus points if they&#039;re a good sport about it,1669841029,0,,xx-trolled,107,42,102.0,41.0,"[{'no': 4864324, 'now': '12/07/22(Wed)22:50:30', 'name': 'Anonymous', 'com': '<span class=""deadlink"">&gt;&gt;4864111</span><br>I see that the incredible subtlety of nigger is lost on you', 'filename': 'AlishaRekt', 'ext': '.webm', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670471430975837, 'time': 1670471430, 'md5': 'KinzZfzl1Q3JTb9i/X52rQ==', 'fsize': 3677612, 'resto': 4854210}, {'no': 4864399, 'now': '12/08/22(Thu)00:29:09', 'name': 'Anonymous', 'com': '<a href=""#p4854304"" class=""quotelink"">&gt;&gt;4854304</a><br><a href=""#p4858151"" class=""quotelink"">&gt;&gt;4858151</a><br><a href=""#p4863444"" class=""quotelink"">&gt;&gt;4863444</a><br>Based niggos! Fluffy, puffy, niggo wiggos!', 'time': 1670477349, 'resto': 4854210}, {'no': 4864413, 'now': '12/08/22(Thu)00:47:43', 'name': 'Anonymous', 'com': '<a href=""#p4859953"" class=""quotelink"">&gt;&gt;4859953</a><br>thread is XX trolled, that is a troon', 'time': 1670478463, 'resto': 4854210}, {'no': 4865262, 'now': '12/08/22(Thu)15:56:29', 'name': 'Anonymous', 'com': '<a href=""#p4859994"" class=""quotelink"">&gt;&gt;4859994</a><br>im in love', 'time': 1670532989, 'resto': 4854210}, {'no': 4865991, 'now': '12/09/22(Fri)04:59:42', 'name': 'Anonymous', 'com': '<a href=""#p4864324"" class=""quotelink"">&gt;&gt;4864324</a><br>kek, saved', 'time': 1670579982, 'resto': 4854210}]",1670579986,c-trollxchromosomes,.webm,640.0,360.0,250.0,140.0,1669841029498857.0,KbxE/kWXLWgiamfX65fyDQ==,1435055.0,0.0,0.0
137,4853308,,,11/29/22(Tue)23:09:46,Anonymous,Source? Rhyme of Lore from LOTR,What is the source of this version of of Rhyme of Lore?????,1669781386,0,,source-rhyme-of-lore-from-lotr,14,3,9.0,2.0,"[{'no': 4860510, 'now': '12/05/22(Mon)03:45:03', 'name': 'Anonymous', 'com': 'https://youtu.be/QLuRPbepaFI', 'time': 1670229903, 'resto': 4853308}, {'no': 4862475, 'now': '12/06/22(Tue)13:40:25', 'name': 'Anonymous', 'com': 'I love tolkien', 'time': 1670352025, 'resto': 4853308}, {'no': 4862563, 'now': '12/06/22(Tue)15:01:05', 'name': 'Anonymous', 'filename': 'Lament for Gandalf', 'ext': '.webm', 'w': 640, 'h': 480, 'tn_w': 125, 'tn_h': 93, 'tim': 1670356865568688, 'time': 1670356865, 'md5': '4MAWFBrCiTd8DsbT/cE3VA==', 'fsize': 5143009, 'resto': 4853308}, {'no': 4863632, 'now': '12/07/22(Wed)11:21:55', 'name': 'Anonymous', 'com': 'https://www.youtube.com/watch?v=ZYQ<wbr>wLCViZyc', 'time': 1670430115, 'resto': 4853308}, {'no': 4865241, 'now': '12/08/22(Thu)15:37:39', 'name': 'Anonymous', 'com': '<a href=""#p4858605"" class=""quotelink"">&gt;&gt;4858605</a><br>Nice', 'time': 1670531859, 'resto': 4853308}]",1670531859,1592147346214,.webm,480.0,480.0,250.0,250.0,1669781386178889.0,zaNx3A0OCl679Z5xP+xdfA==,2992318.0,0.0,0.0
138,4827386,,,11/13/22(Sun)04:12:20,Anonymous,Indomitable Human Spirit Memes,Post Indomitable Human Spirit Memes,1668330740,0,,indomitable-human-spirit-memes,170,41,165.0,41.0,"[{'no': 4863988, 'now': '12/07/22(Wed)17:23:33', 'name': 'Anonymous', 'com': '<a href=""#p4830102"" class=""quotelink"">&gt;&gt;4830102</a><br>Yes we all read the assigned liberal government mandated public school reading list. From Year 1 to grade 12 and still in college', 'time': 1670451813, 'resto': 4827386}, {'no': 4864680, 'now': '12/08/22(Thu)05:19:00', 'name': 'Anonymous', 'com': '<a href=""#p4830097"" class=""quotelink"">&gt;&gt;4830097</a><br>Even if le funny nihilism was true, seems cruel to expose random people to this kind of existential blackpill. I came to the concept mentally on my own when I was way too young and immature to fully deal with it, would sometimes have borderline panic attacks when the thought came up. I&#039;m sure I would have been able to understand the concept after hearing it from someone else at an even younger age, and that I probably would not have gotten over it at a younger age than I did.<br>This shit truly terrifies some people who don&#039;t know how to deal with it. If you&#039;re a nihilist it doesn&#039;t even benefit anyone if people know it (because nothing does and even if it did they&#039;d cease to exist anyway lol), so they could simply keep it to themselves. But no they need to broadcast it to random people in the form of a wacky cartoon that isn&#039;t even funny.', 'time': 1670494740, 'resto': 4827386}, {'no': 4864738, 'now': '12/08/22(Thu)05:59:19', 'name': 'Anonymous', 'com': '<a href=""#p4830274"" class=""quotelink"">&gt;&gt;4830274</a><br><span class=""quote"">&gt;which is just another way of saying that they don&#039;t really care about the goal</span><br>eh kinda not really<br><span class=""quote"">&gt;which is just another way of saying that isn&#039;t really their goal in the first place</span><br>BS<br>You keep telling yourself this I bet, that the only reason you don&#039;t try hard enough is that you haven&#039;t found the right goal. BS. You are a slave to your feelings, you try when you feel like trying and stop trying when you don&#039;t feel like it anymore. You&#039;re looking for that &quot;one thing&quot;, really for something which will suddenly make your problem easier. Maybe it exists idk, but there&#039;s a lot of crazy shit in the world and it might be that you&#039;ll never come across that &quot;one thing&quot; for you. You need to accept that for you to get past this, it will be very hard. <br><span class=""quote"">&gt;if the goal is decided on arbitrarily like that, it will be abandoned just as easily</span><br>says who? You. You&#039;ve declared your own failure inevitable, literal brainrot mindset. Everyone goes through periods where they lose motivation and passion even for their deeply held goals, to be successful is to keep doing what you need to do during those times so that, when the passion comes back, you don&#039;t need to spend all of your energy picking up the pieces you threw away because you got bored or didn&#039;t feel like doing even the bare minimum. The &quot;goal&quot; can be arbitrary because your real goal is to learn to work hard.<br><a href=""#p4830104"" class=""quotelink"">&gt;&gt;4830104</a> is deeply true. To improve means that you&#039;re pushing up against your limits, which is the true definition of something being &quot;hard&quot;. You must do things with a reasonable chance of failure and be prepared to consistently fail until you consistently succeed. Seek out challenge and see failure as part of progress.<br>This also means to judge your successes relative to yourself and not others. You should be proud of doing something that was hard for (You), don&#039;t downplay your wins by saying it is easy for others or you shouldve already been able to do it etc.', 'time': 1670497159, 'resto': 4827386}, {'no': 4864918, 'now': '12/08/22(Thu)08:57:56', 'name': 'Anonymous', 'com': '<a href=""#p4837294"" class=""quotelink"">&gt;&gt;4837294</a><br>They are fellow creations and as that they are deserving of our love<br><span class=""quote"">&gt;but so is everything else</span><br>Correct<br><span class=""quote"">&gt;You are fetishizing animals</span><br>You have fetishized love', 'time': 1670507876, 'resto': 4827386}, {'no': 4865076, 'now': '12/08/22(Thu)12:47:31', 'name': 'Anonymous', 'com': '<a href=""#p4861221"" class=""quotelink"">&gt;&gt;4861221</a><br>One legion for each tribe of Israel', 'time': 1670521651, 'resto': 4827386}]",1670521651,1668315030550500,.webm,384.0,480.0,200.0,250.0,1668330740063923.0,No6d9JGXOXbVj0o/H4PF/A==,1017722.0,0.0,0.0
